,score,O080,R101,R105,R106
2021-06-22,0.3890736860109365,0.5762021189894051,0.75,0.09461358313817331,0.13547904191616766
2021-06-23,0.38453029755800916,0.5564910374796306,0.7485029940119761,0.09550561797752809,0.137621540762902
2021-06-24,0.3875985505576228,0.5563399402660874,0.7519042437431991,0.10388394946186243,0.13826606875934233
2021-06-25,0.39301990384189,0.5673181324647123,0.7558455682436107,0.10851262862488306,0.14040328603435404
2021-06-26,0.3960246679550101,0.5807327001356852,0.7635869565217391,0.09724170172978028,0.14253731343283582
2021-06-27,0.3975710033954661,0.574877916440586,0.7691472026072786,0.10233644859813085,0.14392244593586878
2021-06-28,0.40217402781953326,0.5899104963384866,0.7676438653637351,0.10509107893507706,0.14605067064083455
2021-06-29,0.40775652142156205,0.6062906724511931,0.7672273467173087,0.10784313725490197,0.14966492926284436
2021-06-30,0.427155413623601,0.605313092979127,0.7684381778741866,0.17638824078394774,0.1584821428571429
2021-07-01,0.4269496408214165,0.6425474254742547,0.7745257452574525,0.13013059701492538,0.16059479553903344
2021-07-02,0.43529480069792115,0.6697371985911678,0.7773564463705309,0.13286713286713286,0.16121842496285288
2021-07-03,0.4290779653344331,0.6646803900325027,0.7769355711965349,0.11136999068033551,0.16332590942835934
2021-07-04,0.42653960912804023,0.6463579745464392,0.7705627705627706,0.12529110386585934,0.16394658753709201
2021-07-05,0.42390205431028105,0.6529507309149973,0.7604110329908058,0.1154562383612663,0.16679021497405488
2021-07-06,0.4222724962967742,0.6500676589986468,0.7589189189189189,0.11121451838064216,0.16888888888888887
2021-07-07,0.42226733513827586,0.6425865800865801,0.7590491626148028,0.11348837209302326,0.1739452257586973
2021-07-08,0.40193014431523244,0.5661347038139032,0.755939524838013,0.10739191073919108,0.17825443786982254
2021-07-09,0.417091865864874,0.6365603028664143,0.7495952509444145,0.10408921933085502,0.17812269031781225
2021-07-10,0.41561025450091515,0.6304406596377399,0.7421790722761596,0.1096144914073386,0.1802067946824224
2021-07-11,0.42287174753488743,0.6575675675675676,0.738544474393531,0.11234911792014857,0.18302583025830255
2021-07-12,0.4327995426794753,0.7030532288570657,0.7327586206896552,0.10069605568445476,0.19469026548672563
2021-07-13,0.4356310032231297,0.7090761750405186,0.7329025309639203,0.10157699443413729,0.19896831245394253
2021-07-14,0.44176304923283893,0.7318390494193897,0.740043057050592,0.09782104775150673,0.19734904270986742
2021-07-15,0.45011524242934603,0.7551295896328294,0.7380311995696611,0.10936051899907322,0.19793966151582043
2021-07-16,0.4263795061700427,0.6620782726045884,0.7349462365591397,0.11069939786938397,0.1977941176470588
2021-07-17,0.44037040095073043,0.7142471667566108,0.7259537882858678,0.11481481481481481,0.20646583394562823
2021-07-18,0.41354883003266163,0.6104666846506609,0.715359828141783,0.11985192040721888,0.2085168869309838
2021-07-19,0.41987269933549065,0.6084142394822006,0.7090713902308106,0.15217391304347827,0.20983125458547325
2021-07-20,0.4196369095115389,0.5850633593960637,0.7140557939914163,0.16828478964401294,0.2111436950146628
2021-07-21,0.43029879596930276,0.597843665768194,0.7029490616621984,0.20794824399260628,0.21245421245421248
2021-07-22,0.42944239930115924,0.6079223928860146,0.69989281886388,0.19399538106235567,0.21595900439238658
2021-07-23,0.41036820425575427,0.6174568965517242,0.6909480449919657,0.1172668513388735,0.21580102414045355
2021-07-24,0.4063690614971882,0.6086722326959333,0.6873661670235547,0.10429164743885556,0.22514619883040932
2021-07-25,0.4093481304465125,0.6066235864297254,0.6976993044408775,0.10516605166051661,0.22790357925493065
2021-07-26,0.40627204784707105,0.6083445491251682,0.6823529411764706,0.09497464269248501,0.23941605839416058
2021-07-27,0.40320613518616255,0.5920344456404736,0.677712453233565,0.09216589861751152,0.25091174325309995
2021-07-28,0.40088101066401727,0.5835351089588378,0.6741452991452992,0.09074159373560571,0.2551020408163265
2021-07-29,0.42922158284247924,0.6834319526627219,0.6769887880405766,0.09208103130755065,0.2643845593590677
2021-07-30,0.4498577505318456,0.7582683517074482,0.6771611526147279,0.08743672342383801,0.2765647743813683
2021-07-31,0.45019642752119826,0.7397849462365591,0.6730666666666667,0.10211591536338546,0.28581818181818186
2021-08-01,0.445937390209178,0.7051867777479173,0.6684434968017058,0.11724137931034483,0.2928779069767442
2021-08-02,0.4422766049494752,0.6899516389038152,0.6675546084176878,0.11167279411764706,0.29992737835875094
2021-08-03,0.4471580782600217,0.6948697287134031,0.6661341853035143,0.12356453835553514,0.30406386066763424
2021-08-04,0.43911858339645576,0.6713211600429645,0.6625864821713677,0.1179981634527089,0.30456852791878175
2021-08-05,0.45986800309903225,0.7433557046979866,0.6585106382978723,0.1252868288205599,0.31231884057971016
2021-08-06,0.45870923018010834,0.7192699946323134,0.6576289207868156,0.1371559633027523,0.32078204199855176
2021-08-07,0.4563123792445556,0.6576334853769787,0.6514346439957492,0.18477762494268685,0.3314037626628076
2021-08-08,0.4436407847138839,0.6118562231759657,0.6505576208178439,0.15857011915673694,0.3535791757049892
2021-08-09,0.44302870165080144,0.6060606060606061,0.6507430997876857,0.15620705451213926,0.3591040462427746
2021-08-10,0.44889635638276504,0.628686327077748,0.6477453580901857,0.14514652014652016,0.3740072202166065
2021-08-11,0.4529047081734473,0.6006432591798445,0.6511134676564156,0.17025171624713958,0.38961038961038963
2021-08-12,0.4616924142867167,0.6430868167202572,0.6470588235294117,0.1463860933211345,0.4102379235760635
2021-08-13,0.4540791344404832,0.6145191534958478,0.6371822033898304,0.13305898491083676,0.43155619596541783
2021-08-14,0.4544739195920037,0.6151580074986609,0.6336686077289571,0.113345521023766,0.4557235421166307
2021-08-15,0.45171972936672966,0.5959839357429719,0.6301587301587301,0.10735495660118775,0.4733812949640288
2021-08-16,0.4508849965242098,0.588865096359743,0.6218931782125859,0.09817351598173515,0.494608195542775
2021-08-17,0.47458538978546183,0.6727321380786727,0.629492600422833,0.09036969420356002,0.5057471264367817
2021-08-18,0.4912464161366926,0.7343499197431782,0.6191230850501849,0.08531021897810219,0.5262024407753051
2021-08-19,0.4963836548606056,0.7477935276811982,0.6151003167898628,0.08390332877336981,0.5387374461979915
2021-08-20,0.49603046656734084,0.743048128342246,0.6073878627968338,0.08386508659981769,0.549820788530466
2021-08-21,0.5042935029762435,0.7570168404170008,0.604957805907173,0.08428246013667426,0.5709169054441261
2021-08-22,0.506855367150258,0.7477284874398717,0.6046389035318924,0.08879781420765027,0.5862562634216177
2021-08-23,0.5065990306761483,0.751269035532995,0.5927291886195996,0.08511606736458807,0.5972818311874106
2021-08-24,0.49137522623175767,0.7096688034188035,0.5724065297525014,0.07870791628753412,0.6047176554681916
2021-08-25,0.4860125058361885,0.6923898531375167,0.5700000000000001,0.08094588449295134,0.6007142857142858
2021-08-26,0.5115083019049441,0.8053924185798185,0.5597054182009469,0.08136363636363636,0.5995717344753747
2021-08-27,0.4953060641141431,0.7493995196156926,0.5583596214511042,0.07860063607451158,0.594864479315264
2021-08-28,0.4688400492681213,0.645410885805763,0.5564897530215449,0.07901907356948229,0.594440484675695
2021-08-29,0.44594656420389567,0.5649506535076021,0.5514705882352942,0.07762142532909669,0.5897435897435898
2021-08-30,0.43984776391788855,0.5586666666666666,0.5448818897637795,0.07577132486388385,0.5800711743772242
2021-08-31,0.43221980489568934,0.5489202879232205,0.5419727177334732,0.06757369614512472,0.5704125177809388
2021-09-01,0.43505887714999714,0.5690298507462687,0.535395909805978,0.06935630099728014,0.566453447050462
2021-09-02,0.4376636261163539,0.5782041033839596,0.5324947589098532,0.06751246035342093,0.5724431818181819
2021-09-03,0.4548736501522833,0.6233351092168353,0.5295966474594028,0.07110507246376811,0.595457771469127
2021-09-04,0.4542023785870292,0.6231691078561917,0.5214659685863874,0.07288365776369397,0.5992907801418439
2021-09-05,0.46222289994975985,0.6634717784877529,0.5170068027210885,0.067420814479638,0.6009922041105599
2021-09-06,0.469275163603436,0.6915091828586638,0.5083682008368201,0.06603346901854365,0.6111898016997167
2021-09-07,0.4780112431513073,0.724587546567323,0.5081024568740198,0.07142857142857142,0.6079263977353149
2021-09-08,0.4837638975794655,0.7531258313381218,0.522466039707419,0.06823316764572977,0.5912305516265912
2021-09-09,0.4777109292814046,0.7481382978723404,0.5295039164490862,0.07136404697380307,0.5618374558303887
2021-09-10,0.4755517700887794,0.7710715235309757,0.5229645093945721,0.06862302483069978,0.53954802259887
2021-09-11,0.48896271787533285,0.8463583200425305,0.5190401669274909,0.07175090252707582,0.5187014820042343
2021-09-12,0.48844633901842893,0.8543715120914164,0.5182481751824817,0.07622913847541724,0.5049365303244006
2021-09-13,0.48468545937353663,0.8581296493092455,0.5226680562793121,0.07168620378719567,0.4862579281183932
2021-09-14,0.4833412582949857,0.8629482071713147,0.5192708333333333,0.07931500675980171,0.471830985915493
2021-09-15,0.4832282578643232,0.8653744025491237,0.5257678292555961,0.08153153153153153,0.46023926812104154
2021-09-16,0.4881153019964303,0.8792142288293071,0.5364203954214359,0.08464655560558307,0.4521800281293952
2021-09-17,0.48619727455221673,0.8840233545647558,0.5335413416536661,0.08730873087308731,0.43991567111735774
2021-09-18,0.4851200307168527,0.8922791191297427,0.5415800415800416,0.08457040035987404,0.4220505617977528
2021-09-19,0.48152980890324865,0.8896551724137931,0.5490909090909091,0.08947841726618705,0.3978947368421053
2021-09-20,0.4737315147258121,0.8819941660037125,0.557632398753894,0.08853932584269662,0.36676016830294533
2021-09-21,0.48089161295387817,0.8833510074231177,0.5749870264660093,0.11904761904761904,0.3461807988787666
2021-09-22,0.48071553841294745,0.8754306917572223,0.5943983402489627,0.13650651100134711,0.3165266106442577
2021-09-23,0.4932891456412095,0.8942766295707472,0.6236391912908242,0.16202872531418314,0.29321203638908333
2021-09-24,0.4974953584965223,0.8964238410596026,0.6269430051813472,0.17990130103185284,0.28671328671328666
2021-09-25,0.491386898874424,0.8673199152542372,0.6478508544795443,0.17085201793721974,0.27952480782669464
2021-09-26,0.497945940214397,0.8980672491395287,0.6620082815734989,0.16494845360824742,0.2667597765363129
2021-09-27,0.48604666310552774,0.8875066172578083,0.6637351267459907,0.14381720430107528,0.24912770411723661
2021-09-28,0.48330883463881547,0.8933580312251919,0.6649431230610134,0.13434841021047916,0.2405857740585774
2021-09-29,0.48196519380352765,0.8992063492063492,0.6671834625322998,0.12802148612354522,0.23344947735191635
2021-09-30,0.4847808218641012,0.9016133298069294,0.668904958677686,0.14228187919463087,0.2263231197771588
2021-10-01,0.48408284531747414,0.8958223162347964,0.6695921528136293,0.14892665474060823,0.22199025748086287
2021-10-02,0.4785504367160547,0.8974358974358975,0.6697626418988648,0.1314260169870362,0.21557719054242008
2021-10-03,0.47157180792539827,0.88107822410148,0.6725116039195462,0.13047363717605004,0.202223766504517
2021-10-04,0.4677705732050934,0.8660501981505945,0.6726804123711341,0.13443501563197857,0.19791666666666663
2021-10-05,0.4645647269982839,0.8613312202852614,0.6728490468830499,0.14017857142857143,0.18390006939625259
2021-10-06,0.46371564796008247,0.8632162661737524,0.6740473738414006,0.14145470771976795,0.1761442441054092
2021-10-07,0.4571251998403001,0.854012671594509,0.6742151312403499,0.12979482604817127,0.1704781704781705
2021-10-08,0.46134861581027253,0.8490366851411982,0.6661522633744856,0.15292019616584931,0.17728531855955676
2021-10-09,0.4573081004881616,0.8414248021108179,0.6647814910025707,0.14171122994652408,0.18131487889273357
2021-10-10,0.45641470511480386,0.8412028488525455,0.6634121274409044,0.133630289532294,0.18741355463347165
2021-10-11,0.43363746095526073,0.73707805907173,0.6620441705187468,0.13846838824577026,0.1969592259847961
