,score,O102,O103,O080,M115,M106,M107,M109,M110,M105,M015,N003,O046,O049,O113,O115,M096,M088,O066,N004
2018-07-07,0.36669315087179866,,,0.7157692307692307,0.06588235294117648,0.3196739369905266,0.7379261363636364,0.7663273146369574,0.20706260032102727,0.15129791022397152,0.2826241134751773,0.503125,0.24512372634643376,0.36111920722821333,,0.18754186202277295,,0.3736689254598258,0.15806357538641003,0.42519137091162146
2018-07-08,0.36459767509803087,,,0.700884275278739,0.0658704306912776,0.3198237885462555,0.7379726611042073,0.7663497551138001,0.20673076923076922,0.15129082134657734,0.2860687699397377,0.49982644914960084,0.20285215366705472,0.3336247086247086,,0.18206157965194109,,0.38781431334622823,0.21457725947521866,0.4132173913043478
2018-07-09,0.37284853513294197,,,0.7109915449654112,0.06585851275556359,0.3199735741026206,0.7380191693290734,0.7663721912809679,0.2064,0.1512837331334333,0.3132530120481928,0.5,0.22286878091358744,0.3492572094378095,,0.17190635451505018,,0.39806763285024155,0.2553191489361702,0.42315716272600834
2018-07-10,0.3789953620007468,,,0.7372262773722628,0.0658465991316932,0.38485248789079696,0.6230700976042591,0.8264042246759482,0.3146964856230032,0.151276645584446,0.29968119022316686,0.5001734304543878,0.21727748691099477,0.34944670937682004,,0.17713903743315507,,0.3745173745173745,0.22814685314685315,0.43517553006604104
2018-07-11,0.38337817404186864,,,0.750384024577573,0.06583468981732682,0.4028175214615892,0.6298793470546487,0.8302611367127496,0.31738437001594894,0.15126955869952216,0.24291784702549576,0.5703883495145632,0.22681011922070368,0.3286754002911208,,0.1629926519706079,,0.36354869816779173,0.3617826973492572,0.34572619874913135
2018-07-12,0.3767700657531548,,,0.7489443378119002,0.0759493670886076,0.347931338028169,0.6549583111584176,0.746664106748584,0.23089171974522293,0.15126247247856842,0.18230088495575222,0.57157712305026,0.2988372093023256,0.31431897555296856,,0.20160213618157544,,0.38631984585741813,0.4100174723354688,0.32997568600208405
2018-07-13,0.4119706249290305,,,0.7544128933231006,0.07593563550894955,0.38613861386138615,0.629833274210713,0.8344211940871569,0.3068362480127186,0.15125538692149149,0.16312809624911537,0.5821205821205822,0.5518744551002616,0.3174279895257492,,0.266844563042028,,0.397497593840231,0.45211062590975254,0.30972222222222223
2018-07-14,0.42937342650927524,,,0.7840429612581511,0.07592190889370933,0.3310602727672679,0.7538570668558255,0.8702370668970151,0.3619047619047619,0.15124830202819803,0.16200919702865227,0.5985452026324904,0.6859384079023824,0.3182082606166376,,0.24266666666666667,,0.4048076923076923,0.4231664726426077,0.27698715723707046
2018-07-15,0.42583030209954736,,,0.7960122699386503,0.0759081872401952,0.3312073894875742,0.7539007092198582,0.8702495201535508,0.3613312202852615,0.15124121779859484,0.1463932107496464,0.6357340720221607,0.7917513796108046,0.3303285838906659,,0.21319120586275817,,0.3631123919308357,0.3380855397148676,0.22900763358778625
2018-07-16,0.4233309608951304,,,0.7960904561134534,0.07589447054571738,0.33135444151275284,0.7539443361106186,0.8702619710200556,0.36075949367088606,0.15123413423258864,0.1682573347472605,0.6458982346832813,0.7999419279907085,0.32296511627906976,,0.20306258322237017,,0.4145873320537428,0.2399650959860384,0.21574748525841136
2018-07-17,0.4143432406860107,,,0.7628352490421456,0.07588075880758807,0.4948340294570235,0.609712867777384,0.8137593552101324,0.320695102685624,0.15122705133008618,0.20954063604240283,0.6083044982698962,0.8066763425253991,0.36936936936936937,,0.17964071856287425,,0.41227229146692235,0.16080255888339634,0.2395977808599168
2018-07-18,0.42843825623996934,,,0.7449253159708924,0.07586705202312138,0.5312087912087913,0.5647705121389333,0.8811282740094023,0.38485804416403785,0.15121996909099425,0.23807841752031084,0.5385679695607056,0.8270458502611724,0.45961650203370136,,0.18018617021276595,,0.35823754789272033,0.1258720930232558,0.36499133448873483
2018-07-19,0.4437541160375002,,,0.7369831546707504,0.07838179519595449,0.5234014502307185,0.4969879518072289,0.876726784343822,0.5039370078740157,0.15121288751521964,0.23269774011299435,0.5511756569847857,0.8500145053669858,0.5474876561138542,,0.19335548172757475,,0.3157894736842105,0.14181923859343215,0.45634095634095634
2018-07-20,0.43416269565169496,,,0.7309605817068503,0.07836764174792343,0.429920913884007,0.5232949512843224,0.8089208633093525,0.5094339622641509,0.15120580660266916,0.20755382986233675,0.549948150708607,0.8082946635730859,0.6083042973286876,,0.18127490039840638,,0.26290630975143403,0.16153399186519465,0.5005195704883962
2018-07-21,0.4408125793898974,,,0.6973986228003061,0.07835349341036288,0.5253678893037558,0.5488841657810839,0.8098024170343372,0.4427001569858713,0.15119872635324969,0.19865913902611151,0.5442294402211472,0.7738474920266744,0.6452830188679245,,0.23291307232913072,,0.24641833810888253,0.14580307871042694,0.5713296398891967
2018-07-22,0.44420220224404855,,,0.691395793499044,0.07833935018050542,0.5254721124286341,0.548964051708872,0.8098206579073559,0.44200626959247646,0.151191646766868,0.20670194003527337,0.544041450777202,0.6889855072463769,0.6703424260011608,,0.28315649867374004,,0.2748091603053435,0.11817653890824623,0.6296296296296297
2018-07-23,0.45248959709238207,,,0.6972477064220184,0.07832521205558564,0.525576289791438,0.5490439093484419,0.8098388952819333,0.4413145539906103,0.15118456784343104,0.1995768688293371,0.6750690607734806,0.6699507389162561,0.6776907455758631,,0.2524850894632207,,0.28789323164918973,0.18287373004354138,0.5892733564013841
2018-07-24,0.4555257878484444,,,0.6721436759648453,0.07831107903284013,0.5316066725197541,0.3404142326075411,0.8309521526512609,0.6390625,0.15117748958284563,0.1780049347902714,0.6630997583707283,0.6995944380069525,0.6885150812064965,,0.2609271523178808,,0.22857142857142856,0.2655252466627974,0.6049809754410239
2018-07-25,0.45806930381674654,,,0.6592818945760122,0.07829695110950749,0.511301294711433,0.34053097345132743,0.8491850431447747,0.7004680187207488,0.15117041198501874,0.2766032417195208,0.5866114561766735,0.703156675354764,0.6946941142360105,,0.26538716082064856,,0.24643196955280686,0.22251232956193792,0.5854080221300139
2018-07-26,0.4781818239466261,,,0.6601756395570828,0.0707070707070707,0.5754716981132075,0.3740930808706424,0.8592656504649602,0.9704049844236761,0.1511633350498572,0.22930609369496302,0.5739910313901345,0.6835552982049797,0.7011594202898551,,0.24603174603174602,,0.26045627376425856,0.23346867749419953,0.5834773591427583
2018-07-27,0.47479570652244873,,,0.6629770992366413,0.07069431920649233,0.5799517438034656,0.2547770700636943,0.8732745398773006,0.9222395023328149,0.15115625877726804,0.22640845070422536,0.5651724137931035,0.7021707670043416,0.7102289191538684,,0.24917382683410444,,0.30389363722697055,0.23717019425920557,0.6126468555632343
2018-07-28,0.49125083697049987,,,0.6810377718428081,0.0706815723043635,0.7381578947368421,0.24004953122235984,0.7945940764880667,0.9363354037267081,0.15114918316715817,0.2231608588525167,0.5629093416063427,0.7271412037037037,0.7233487833140209,,0.2575957727873184,,0.27703984819734345,0.36,0.6255613126079448
2018-07-29,0.4980825462411024,,,0.6979405034324943,0.07066882999819722,0.7382153036614778,0.2401839405730456,0.7946137626988691,0.9348837209302325,0.15114210821943455,0.22237860661505982,0.59855272226051,0.7350303731559156,0.7234289024037069,,0.25676567656765675,,0.27582938388625594,0.40625905534627643,0.6253453038674033
2018-07-30,0.5152483998546058,,,0.7155928326343881,0.07065609228550829,0.7382726874177992,0.24031830238726792,0.7946334451365596,0.93343653250774,0.1511350339340042,0.2353148083010904,0.6358939028591113,0.7593984962406015,0.7348002316155182,,0.35422163588390504,,0.29071969696969696,0.4101969872537659,0.6641353123921298
2018-07-31,0.5085138170103661,,,0.7115091463414633,0.0706433591638133,0.7672583826429981,0.2553041018387553,0.7029513223457263,0.8176197836166924,0.13409154731816905,0.2440225035161744,0.6356749311294766,0.6955767562879445,0.7198263386396527,,0.5576796308503625,,0.26490066225165565,0.43643208803938605,0.6142167011732229
2018-08-01,0.5073598678821525,,,0.6902857142857143,0.07063063063063063,0.6176599474145487,0.2711684638500972,0.8134521414199483,0.8688271604938271,0.134085271680629,0.20527240773286468,0.5755593803786575,0.6812138728323699,0.7132523148148148,,0.5922266139657444,,0.2646502835538752,0.5008685581933989,0.6112452569851673
2018-08-02,0.5105055541405703,,,0.7067783701447068,0.1210592686002522,0.7743702081051479,0.21032166843407563,0.7853036980264418,0.8166409861325116,0.13407899663047548,0.16303583977512298,0.581899518238128,0.6281421554464027,0.6982933179056986,,0.707044107965767,,0.24173748819641172,0.5157742402315485,0.573103448275862
2018-08-03,0.5012904082867338,,,0.6482679862961553,0.12103746397694524,0.5219010074463426,0.19667785827884787,0.8686655809943481,0.9184615384615384,0.134072722167626,0.16297857393747806,0.587203302373581,0.5892547660311959,0.659919028340081,,0.8078947368421052,,0.24339622641509434,0.5622106481481481,0.49741468459152016
2018-08-04,0.5041958075877714,,,0.6274733637747336,0.12101566720691519,0.4812787387781914,0.24063604240282688,0.9128352490421456,0.8924731182795699,0.13406644829199812,0.14922752808988765,0.5801237964236589,0.5720473577822697,0.6481642093090488,,0.8875739644970414,,0.2780395852968897,0.5617587503615852,0.47622329427980703
2018-08-05,0.511645210627126,,,0.6359832635983264,0.12099387828592006,0.48139229422066554,0.24077018194665256,0.912843597356575,0.8911042944785276,0.13406017500350942,0.13513513513513514,0.5531110347198349,0.5796766743648961,0.6514450867052023,,0.9218134034165572,,0.2975517890772128,0.6344707923655292,0.48432655873234587
2018-08-06,0.5095132574496198,,,0.6163498098859316,0.12097209720972098,0.4815057999562268,0.240904274108089,0.9128519440720169,0.889739663093415,0.13405390230207748,0.14771929824561403,0.5532646048109966,0.5503607503607504,0.6425888471540018,,0.9349967170059094,,0.3057384760112888,0.6157849089332177,0.49586776859504134
2018-08-07,0.5048250122983264,,,0.6309388065374382,0.12095032397408208,0.38140043763676146,0.2219671552180823,0.9443646461744709,0.8241590214067278,0.1340476301876199,0.14766748509294983,0.5534180693919615,0.6165608770917484,0.646158290005777,,0.958005249343832,,0.3073308270676692,0.5817919075144509,0.5036144578313253
2018-08-08,0.49452991567502075,,,0.6063829787234043,0.12092855857477056,0.42353970684751696,0.2411723163841808,0.9647644580620451,0.7312977099236642,0.13404135866005426,0.12903225806451613,0.5470467032967032,0.6074415921546005,0.6341322552699971,,0.9672131147540983,,0.2535211267605634,0.5605316382548396,0.4969029593943565
2018-08-09,0.4903576665271844,,,0.5723509304975314,0.17884130982367757,0.3851706036745407,0.25631067961165044,0.9671613212063188,0.663109756097561,0.13403508771929826,0.1156677181913775,0.5063508410573292,0.592560553633218,0.6221131639722863,,0.9724770642201835,,0.28142589118198874,0.5687463893703062,0.5390436876504988
2018-08-10,0.5024072855885482,,,0.570615034168565,0.1788091383342328,0.3923026459654494,0.3016237204376986,0.9441891633161018,0.7579908675799086,0.13402881736526945,0.16503153468815698,0.5106382978723405,0.5912366676275583,0.6277056277056277,,0.9731499672560576,,0.2970946579194002,0.5177591683511407,0.5739339752407153
2018-08-11,0.4557476438449928,,,0.571157495256167,0.1787769784172662,0.21578487101005683,0.40127051349920595,0.7836699530965827,0.4331306990881459,0.13402254759788557,0.12854640980735552,0.4840480274442539,0.5461095100864554,0.6194460473167916,,0.9705497382198953,,0.2443820224719101,0.5323325635103926,0.5929872808525266
2018-08-12,0.4348698924222737,,,0.5671471927162367,0.1787448300665348,0.2159562841530055,0.4013761467889908,0.7836906584992342,0.4324734446130501,0.13401627841706426,0.13200280112044818,0.48662551440329216,0.2777297608758283,0.6158061724834151,,0.9699149771092217,,0.19363891487371376,0.5284271284271285,0.6054982817869415
2018-08-13,0.42729831912447364,,,0.5521425862722791,0.17871269327580008,0.2161276223776224,0.4014817428117834,0.7837113599387502,0.4318181818181818,0.13401000982272324,0.13405670283514176,0.48714432636270144,0.17453917050691245,0.6029411764705882,,0.973202614379085,,0.17102803738317757,0.5591459896133872,0.6094125729989694
2018-08-14,0.39965151843517643,,,0.5352539802880971,0.17868056803882798,0.1758793969849246,0.335626102292769,0.6644976076555024,0.32526475037821484,0.13400374181478017,0.14310706787963612,0.4869773817683345,0.10797581341779441,0.5872009224560392,,0.9725669497060745,,0.08123249299719888,0.6233054513989039,0.6432005494505495
2018-08-15,0.42093133437001684,,,0.5305039787798409,0.17864845434938892,0.1740934906072521,0.35408217245635687,0.7711223806334322,0.486404833836858,0.1339974743931528,0.14480587618048268,0.4874957177115451,0.10189982728842832,0.607492795389049,,0.9732375979112271,,0.06063432835820896,0.6473471741637832,0.6622039134912462
2018-08-16,0.4098957084314248,,,0.5821969696969698,0.12955974842767295,0.1478488753002839,0.4492242595204513,0.6762342135476465,0.28355957767722473,0.13399120755775887,0.16643356643356644,0.5071917808219177,0.1139568345323741,0.6165370210314031,,0.9686888454011742,,0.05871388630009319,0.6705102334966849,0.6437886067261496
2018-08-17,0.43236207144911754,,,0.6065884134797426,0.12953647143370464,0.2548034934497817,0.47523356248898285,0.7568162250071749,0.34789156626506024,0.1339849413085161,0.15728766165676336,0.5744608010955152,0.10845799769850403,0.6025345622119815,,0.9661016949152542,,0.09124767225325885,0.6835734870317003,0.5969125214408233
2018-08-18,0.4455021726124917,,,0.5889477668433005,0.12951320280222742,0.3831041257367387,0.3757490306661967,0.8291563038071552,0.5157894736842106,0.1339786756453423,0.18029350104821804,0.5571526351813827,0.08656888121944205,0.5701122948459545,,0.962214983713355,,0.19162790697674417,0.6450590607893979,0.5332647462277091
2018-08-19,0.4391561724896941,,,0.5815361331819902,0.12948994252873564,0.38323876036665216,0.37585903083700445,0.8291726446676231,0.515015015015015,0.13397241056815526,0.14844568634299685,0.5562777967841259,0.13168487636572743,0.5428900402993667,,0.9518229166666666,,0.18773234200743494,0.611463133640553,0.508741858073363
2018-08-20,0.44049074184971104,,,0.6070347957639939,0.12946669060872687,0.3833733362426358,0.375968992248062,0.8291889824024483,0.5142428785607196,0.1339661460768727,0.1634078212290503,0.5550615595075239,0.1925840758838747,0.49928057553956834,,0.9225764476252439,,0.233983286908078,0.5942988770515405,0.4729266620973269
2018-08-21,0.44768953965344627,,,0.612476370510397,0.12944344703770197,0.2988656195462478,0.5513475427162233,0.8399158458448885,0.6017964071856288,0.13395988217141255,0.16928446771378708,0.5514529914529914,0.32155172413793104,0.48388952819332565,,0.842002600780234,,0.13358070500927643,0.595279217040875,0.45049674546077423
2018-08-22,0.4305304120680705,,,0.5910808767951625,0.12942021181116495,0.4100327153762269,0.63191264529764,0.8087588449034232,0.6083707025411061,0.13395361885169255,0.22156315422191208,0.5372522214627478,0.2953174375179546,0.42220304860511937,,0.5685510071474984,,0.1464318813716404,0.5548201438848921,0.3982876712328767
2018-08-23,0.40191503575559356,,,0.6078579523989422,0.08417085427135679,0.4062363715656345,0.6775840817045254,0.8623195334161966,0.48059701492537316,0.13394735611763056,0.21137077084059994,0.5572258284933379,0.22027570361860999,0.3579643473260495,,0.38636363636363635,,0.18055555555555555,0.49252013808975836,0.36973639164669636
2018-08-24,0.3957780608024572,,,0.6404833836858006,0.08415575094204199,0.2770874209723131,0.6480633802816902,0.848565965583174,0.2846497764530551,0.13394109396914447,0.2315202231520223,0.649931693989071,0.19552110249784668,0.29749928140270193,,0.6476314081765088,,0.19796484736355227,0.4800115041702617,0.3196440793976728
2018-08-25,0.4285558069756525,,,0.6357115892789732,0.08414065303193398,0.3670444638186574,0.7556768174617146,0.8862441449192238,0.45089285714285715,0.13393483240615212,0.2582781456953642,0.6394673950153635,0.18800229621125145,0.27270114942528734,,0.8067444876783398,,0.18114602587800369,0.4686601495112133,0.2996920971604516
2018-08-26,0.42522642421199974,,,0.6233962264150943,0.0841255605381166,0.36718239267814334,0.7557198169658571,0.8862550181609635,0.45022288261515603,0.13392857142857142,0.26167247386759585,0.6474402730375426,0.19626972740315637,0.2723355357655846,,0.8405703175631886,,0.1505078485687904,0.44064386317907445,0.26812585499316005
2018-08-27,0.43054435614965614,,,0.6088268577895134,0.08411047345767575,0.3673202614379085,0.7557628013373219,0.8862658893242856,0.4495548961424332,0.1339223110363203,0.2783002438174852,0.6632548618219039,0.17527251864601262,0.2759908098793797,,0.8581606217616581,,0.15682656826568267,0.4910919540229885,0.27350427350427353
2018-08-28,0.4521010686228061,,,0.6036953242835597,0.08409539178769948,0.4064473970812459,0.6773399014778325,0.8699350152905199,0.7451851851851852,0.13391605122931663,0.2604456824512535,0.6545020463847203,0.17579581301978778,0.2853861613551536,,0.8757281553398059,,0.17972350230414746,0.5466819879345016,0.2826384142173616
2018-08-29,0.4550009143256265,,,0.5665284583490389,0.08408031552527788,0.35060975609756095,0.6313104661389621,0.8381270903010034,0.8446745562130178,0.13390979200747838,0.2993386703793944,0.6365496079099897,0.1938073394495413,0.29908151549942597,,0.8673997412677878,,0.19337016574585636,0.5585870189546238,0.327639221045439
2018-08-30,0.4497739751362365,,,0.560663149962321,0.0740276035131744,0.3143914652732419,0.6113260640168836,0.8620294286260272,0.8611521418020679,0.1339035333707235,0.2783576896311761,0.6363326516700749,0.22212668386357123,0.30875179340028697,,0.826115061409179,,0.1922723091076357,0.5564168819982773,0.3087431693989071
2018-08-31,0.45014149643795237,,,0.56045197740113,0.07401433691756272,0.2707879843273835,0.6977316687181291,0.7494028852584312,0.803834808259587,0.13244847408515212,0.2678260869565217,0.6695059625212947,0.25358166189111747,0.35972461273666095,,0.7881136950904393,,0.18198529411764705,0.5599885189437428,0.38272447934448617
2018-09-01,0.4456634738552376,,,0.5376506024096386,0.07400107507615122,0.2859630032644178,0.6313291139240507,0.8081773022544899,0.7290132547864506,0.1324422843256379,0.26286509040333794,0.6706403269754768,0.2970495560011458,0.40780040149125324,,0.6462233699160749,,0.17998163452708907,0.5839311334289814,0.4378839590443686
2018-09-02,0.4427999781833614,,,0.5310500564546481,0.0739878179863848,0.286118363794604,0.6313939180875374,0.8081956251791003,0.7279411764705882,0.13243609514463292,0.27424400417101147,0.6601974804221995,0.3172966781214204,0.44409403669724773,,0.432258064516129,,0.23394495412844038,0.5920826161790017,0.49675878539747526
2018-09-03,0.4301570367661235,,,0.5541760722347631,0.07397456564571019,0.2862736567326517,0.6314586994727592,0.8082139446036294,0.7268722466960352,0.13242990654205608,0.3088950660180681,0.6606535057862492,0.3358144861150873,0.46231011751218115,,0.2546744036105738,,0.16315307057745188,0.5248064238600516,0.5286493860845839
2018-09-04,0.401896203476707,,,0.5366679202707785,0.07396131805157594,0.28642888212266204,0.6315234580917237,0.8082322605290804,0.7258064516129032,0.13242371851782628,0.2910732893365752,0.6941136440966316,0.29507727532913564,0.44383954154727795,,0.148840206185567,,0.11721611721611722,0.3311353211009174,0.5121036481418343
2018-09-05,0.3649663092898315,,,0.5259398496240602,0.07394807520143241,0.16938464883670368,0.5284609978917779,0.782563025210084,0.6032210834553441,0.13241753107186244,0.30069444444444443,0.6931972789115646,0.2786838340486409,0.44743626468060727,,0.10624597553122987,,0.09057639524245197,0.25365434221840066,0.48807089297886846
2018-09-06,0.3393179269880317,,,0.501315295001879,0.07894736842105263,0.21739130434782605,0.5009660987177236,0.7239568414016997,0.4590643274853801,0.13241134420408354,0.23568205484206872,0.6212172730363822,0.27431350114416475,0.4713631156930126,,0.039253539253539256,,0.0356489945155393,0.24355300859598855,0.5546848381601363
2018-09-07,0.3311143409051423,,,0.48610067618332076,0.07893323787363522,0.1919148011301891,0.5702493853178785,0.6739545541340461,0.31386861313868614,0.13240515791440852,0.21616932685634976,0.6023113528212101,0.2836717186159565,0.5104494703693101,,0.03472668810289389,,0.057534246575342465,0.2231452305929533,0.5912806539509536
2018-09-08,0.3319399597639337,,,0.5016898235073226,0.07891911238367931,0.23207301173402872,0.49762949956101843,0.6556563245823389,0.29300291545189505,0.13239897220275637,0.2136663198057579,0.6673462453278967,0.3481989708404803,0.5114481969089868,,0.02442159383033419,,0.040145985401459854,0.21764032073310424,0.5648621041879469
2018-09-09,0.33312161387553973,,,0.5075075075075075,0.07890499194847021,0.23223984358027372,0.4977176966292135,0.6556891943489882,0.2925764192139738,0.13239278706904606,0.2604022191400832,0.6766304347826086,0.32695055730208633,0.49928469241773965,,0.024405908798972382,,0.032816773017319965,0.2367592327512167,0.5425459496255957
2018-09-10,0.3404370153410126,,,0.49868667917448406,0.07889087656529517,0.2324066029539531,0.4978058627347727,0.655722057840985,0.2921511627906977,0.13238660251319662,0.2564991334488735,0.7083191850594228,0.36714285714285716,0.5191647597254004,,0.02503209242618742,,0.03551912568306011,0.28420148826559816,0.5226267437904049
2018-09-11,0.3514876274159743,,,0.5003750937734434,0.0788767662314434,0.2566775244299674,0.4259389259389259,0.7067188394731819,0.33381712626995647,0.13238041853512705,0.3052668052668053,0.7138492871690427,0.3864610111396744,0.5175865027166142,,0.08274534958306606,,0.04913557779799818,0.2729613733905579,0.5095238095238095
2018-09-12,0.387651550566644,,,0.501687289088864,0.078862660944206,0.4194528875379939,0.30005264081417793,0.7769825365015746,0.5826086956521739,0.1323742351347564,0.32871492899203325,0.7132677298948082,0.3906339234723015,0.516295025728988,,0.2173076923076923,,0.03636363636363636,0.3114988558352403,0.5086705202312138
2018-09-13,0.4139384797575284,,,0.5018740629685157,0.07884856070087609,0.6401128717169524,0.32052631578947366,0.7850190839694656,0.6874095513748191,0.13236805231200374,0.29293628808864264,0.7133649932157395,0.39508992292320866,0.5101457559302658,,0.29276105060858426,,0.07447774750227067,0.35144409493851875,0.4326988443235894
2018-09-14,0.42595408003264085,,,0.5073061071562384,0.07883446549874866,0.6653645833333333,0.3206455007893352,0.8524949909359794,0.6647398843930635,0.1323618700667881,0.34337140879196953,0.7107494065785012,0.3926940639269406,0.4637142857142857,,0.3072983354673495,,0.19782214156079855,0.37678673527730133,0.3751274209989806
2018-09-15,0.4254176799939395,,,0.48239700374531835,0.07882037533512064,0.738121067476676,0.2548228691687128,0.8794123258920054,0.8051948051948052,0.1323556883990286,0.33183391003460205,0.7125423728813559,0.3041369472182596,0.42987717794915736,,0.3902751119641715,,0.18495013599274707,0.28322377822234923,0.3733016304347826
2018-09-16,0.42918484688462344,,,0.47734930737551484,0.07880629020729092,0.738177874186551,0.25495353322812553,0.8794238290565678,0.8040345821325648,0.13234950730864428,0.34244206157039087,0.7123009149440868,0.3163148887621221,0.422615648201028,,0.4641943734015345,,0.2427536231884058,0.21314285714285713,0.3589134125636672
2018-09-17,0.422773841778909,,,0.4977544910179641,0.0787922101125603,0.7382346562567772,0.25508415147265073,0.8794353300267074,0.8028776978417266,0.1323433267955543,0.3084370677731674,0.7371273712737128,0.3028229255774166,0.3968027405081359,,0.5233226837060703,,0.15746606334841629,0.18623250499857183,0.3448744059742023
2018-09-18,0.3858199947625916,,,0.4964459408903853,0.07877813504823152,0.6643538594969645,0.2709903593339176,0.7389604196471149,0.5201149425287356,0.1323371468596778,0.27203594884203247,0.7229935658652218,0.31527936145952107,0.4189497716894977,,0.4648786717752235,,0.11844484629294756,0.19845802398629356,0.3742789277231082
2018-09-19,0.3809300250809587,,,0.4913986537023186,0.07876406501160922,0.6739648818556254,0.22046968103750442,0.8156589738699218,0.5753228120516499,0.13233096750093387,0.2791983413959917,0.7230873392010833,0.304645198062126,0.44251069900142653,,0.20931716656030633,,0.16892502258355918,0.2180987724807308,0.38025780189959296
2018-09-20,0.3834282734290046,,,0.48560747663551407,0.07,0.6566970091027309,0.16418433502715968,0.9049299132258988,0.5372492836676218,0.13232478871924172,0.28842832469775476,0.7424703891708968,0.30455840455840455,0.46662863662293214,,0.14668367346938777,,0.2518050541516246,0.19463470319634704,0.40522210918955576
2018-09-21,0.45928118651470146,,,0.49551569506726456,0.06998750223174433,0.5763813651137595,0.1953398738612474,0.9011250953470633,0.6852646638054364,0.13231861051452048,0.3846685082872928,0.7530446549391069,0.3733978923383651,0.5457656116338752,,0.8604206500956023,,0.2993688007213706,0.18373751783166906,0.4328813559322034
2018-09-22,0.48256656016609634,,,0.4953305939484498,0.06997500892538379,0.5244800693240901,0.1643019793308811,0.9090475736485842,0.6857142857142857,0.1323124328866894,0.39420089748015186,0.7382482245519107,0.48234624145785876,0.6331242873432155,,0.9222929936305733,,0.37567567567567567,0.21534512264689104,0.49610301592680445
2018-09-23,0.4878952856006315,,,0.4966392830470501,0.06996252007852936,0.5245830625947585,0.16444833625218913,0.9090562440419447,0.6847360912981455,0.1323062558356676,0.3940648723257419,0.7434077079107505,0.5212069456305153,0.6565973211741237,,0.8319541693189052,,0.36543654365436545,0.28371827773025377,0.5403116531165312
2018-09-24,0.4918033097996109,,,0.5009331840238895,0.06995003568879372,0.5246860112602858,0.16459464191910345,0.9090649127823849,0.6837606837606838,0.13230007936137436,0.38461538461538464,0.7570125042244001,0.5591918042117245,0.6928774928774929,,0.7073791348600509,,0.37949640287769787,0.3338084378563284,0.5773789366745682
2018-09-25,0.49061963353434657,,,0.5022388059701492,0.06993755575379126,0.6256765533665296,0.15353641456582634,0.8655165840640489,0.6443812233285917,0.13229390346372888,0.38655172413793104,0.7496621621621622,0.5246088193456615,0.685844488749644,,0.670057215511761,,0.3504043126684636,0.41293815901966374,0.5856465809072444
2018-09-26,0.45895622948961307,,,0.5184632599776202,0.06992508027113807,0.46645021645021645,0.13985646770523363,0.8465643762508339,0.4659090909090909,0.1322877281426504,0.36332299207169944,0.7423167848699763,0.535551763367463,0.6836560364464692,,0.576874205844981,,0.34380610412926393,0.398005698005698,0.6013536379018612
2018-09-27,0.42736988363011413,,,0.517524235645041,0.09737827715355805,0.4176585154728414,0.1650332516625831,0.8041738136077758,0.2680851063829787,0.13228155339805825,0.40179186767746383,0.7488183659689399,0.5021324992891669,0.6658126957016794,,0.539047619047619,,0.3094170403587444,0.24836228994588436,0.5930311231393776
2018-09-28,0.40453828822480975,,,0.5367126351099516,0.09736091298145506,0.3799221116399827,0.2099737532808399,0.8476417341591234,0.29461756373937675,0.13227537922987165,0.3844299001033414,0.756665541680729,0.44855031267765777,0.6437108708025042,,0.24048223350253808,,0.3324372759856631,0.20529612756264237,0.5579979709164694
2018-09-29,0.4012896810285372,,,0.5592399403874814,0.09734355500089142,0.45857668180834954,0.210111966410077,0.8746189024390244,0.23196605374823195,0.1322692056380099,0.35881542699724517,0.7567476383265856,0.3927252060244388,0.6102418207681366,,0.20862396956246038,,0.3267681289167413,0.25362937660119556,0.5476673427991886
2018-09-30,0.4157616653859369,,,0.5877094972067038,0.09732620320855614,0.45869377162629754,0.21025013118768587,0.8746308469086406,0.23163841807909605,0.1322630326223923,0.35628227194492257,0.757504215851602,0.3653409090909091,0.5949943117178612,,0.46894803548795944,,0.3774597495527728,0.21713147410358566,0.5062521122000676
2018-10-01,0.42551786522130075,,,0.5871183916604616,0.09730885760114062,0.45881081081081077,0.21038824763903463,0.8746427891026862,0.231311706629055,0.11512973679298115,0.3310392291810048,0.7592717464598786,0.3385401874467481,0.5649701450099517,,0.7327422419252692,,0.386952636282395,0.21650071123755335,0.4780405405405405
2018-10-02,0.4447144199741663,,,0.6096017863788612,0.09729151817533856,0.5512321660181583,0.16226613044238503,0.8852271644918563,0.3295774647887324,0.11512436417938308,0.3402132782937736,0.7714863498483316,0.39182282793867124,0.561398521887436,,0.8424050632911393,,0.3732142857142857,0.20790671217292378,0.43194866599121917
2018-10-03,0.44539620378699013,,,0.6175595238095238,0.09727418492784608,0.580073481737627,0.19632867132867138,0.8808571428571429,0.32489451476793246,0.11511899206719552,0.32393397524071527,0.7745956873315364,0.40051092818620493,0.5228758169934641,,0.9044908285895004,,0.37644959857270294,0.20102359965880012,0.3649561107359892
2018-10-04,0.4679879447833782,,,0.6232800297508367,0.10349127182044887,0.6577355229040622,0.16238419856668418,0.9153413960575183,0.35814606741573035,0.11511362045634828,0.32382261945685803,0.773997979117548,0.4897843359818388,0.5272727272727272,,0.9367888748419722,,0.3698752228163993,0.3138146674246731,0.34897063786702665
