,score,T102,T108,T110
2022-05-13,0.7294160461000317,0.8081501831501832,0.8987951807228916,0.4813027744270205
2022-05-14,0.7581588067009624,0.8192219679633868,0.7908653846153846,0.6643890675241158
2022-05-15,0.6372549411267299,0.8156450137236962,0.750599520383693,0.3455202892728003
2022-05-16,0.7134292878903551,0.8207590306355739,0.854066985645933,0.46546184738955826
2022-05-17,0.6026145981976339,0.8112431444241316,0.7159904534606205,0.28061019670814935
2022-05-18,0.6602366087290711,0.8259479214253084,0.9047619047619048,0.25
2022-05-19,0.5465013361830963,0.810958904109589,0.7102137767220903,0.1183313277176093
2022-05-20,0.492154569105449,0.7827476038338659,0.6018957345971564,0.09182036888532479
2022-05-21,0.42991370539967505,0.7709854014598541,0.43498817966903075,0.08376753507014029
2022-05-22,0.4185940068357537,0.7583219334245326,0.38207547169811323,0.11538461538461539
2022-05-23,0.44900562126640553,0.7288058340929808,0.3835294117647059,0.23468161794152984
2022-05-24,0.47302373937749803,0.7498861047835991,0.3685446009389671,0.30064051240992795
2022-05-25,0.4546882505278979,0.7067395264116576,0.3864168618266979,0.27090836334533813
2022-05-26,0.38792186172875215,0.6586253982703687,0.35514018691588783,0.15
2022-05-27,0.4752370989150163,0.7147406733393995,0.46386946386946387,0.24710115953618553
2022-05-28,0.44406334128737496,0.7212369258753979,0.32558139534883723,0.2853717026378897
2022-05-29,0.49811778070491747,0.725,0.34106728538283065,0.4282860567319217
2022-05-30,0.3873635020892549,0.7269422989550205,0.24305555555555555,0.1920926517571885
2022-05-31,0.4175839400901092,0.6752951861943688,0.19861431870669746,0.3788423153692615
2022-06-01,0.4393212555759704,0.6804357694053563,0.22811059907834103,0.40941739824421386
2022-06-02,0.4826156292528128,0.721415607985481,0.20229885057471264,0.5241324291982449
2022-06-03,0.4163533726753703,0.7070294784580499,0.1628440366972477,0.3791866028708134
2022-06-04,0.3842904586098341,0.729827742520399,0.15560640732265446,0.26743722598644876
2022-06-05,0.45563404303927674,0.7648391481649297,0.18493150684931506,0.41713147410358564
2022-06-06,0.4119723259748816,0.7749094202898551,0.1252847380410023,0.33572281959378736
2022-06-07,0.4382529055261551,0.7904028972385695,0.17045454545454544,0.3539012738853503
2022-06-08,0.3806755623707474,0.7846153846153846,0.17913832199546487,0.17827298050139276
2022-06-09,0.37612304311309636,0.7584803256445047,0.20361990950226244,0.1662688941925219
2022-06-10,0.38697214876840275,0.7549728752260398,0.20316027088036118,0.20278330019880716
2022-06-11,0.41167927583094643,0.7338454586534117,0.25,0.25119236883942764
2022-06-12,0.5393110702767602,0.6924119241192412,0.8134831460674158,0.11203814064362336
2022-06-13,0.6066211704600536,0.6817155756207676,0.9439461883408071,0.19420174741858617
2022-06-14,0.6992024532926697,0.6913357400722022,0.9239373601789709,0.48233425962683607
2022-06-15,0.6824416620128732,0.7298150654036987,0.6361607142857143,0.6813492063492064
2022-06-16,0.7662078317129536,0.7511271415689811,0.9755011135857461,0.5719952399841333
2022-06-17,0.7149271958482014,0.7584497521406038,0.9644444444444444,0.4218873909595559
2022-06-18,0.6484314977978155,0.7567567567567568,0.9689578713968958,0.2195798652397939
2022-06-19,0.6947836705753568,0.7618190004502476,0.9623893805309734,0.3601426307448494
2022-06-20,0.6143798353345268,0.7583258325832584,0.8852097130242825,0.19960396039603961
2022-06-21,0.5793605929470931,0.7305443094916779,0.8634361233480177,0.14410134600158353
2022-06-22,0.5892530966247063,0.6906474820143884,0.8923076923076924,0.184804115552038
2022-06-23,0.5844586183077283,0.649438202247191,0.7127192982456141,0.3912183544303797
2022-06-24,0.6454959933632964,0.6226415094339622,0.6914660831509847,0.6223803875049426
2022-06-25,0.5521479887506752,0.616973506960036,0.5327510917030568,0.5067193675889328
2022-06-26,0.5419110757229696,0.5870736086175943,0.6688453159041394,0.369814302647175
2022-06-27,0.5852081555130744,0.5693135935397039,0.6195652173913043,0.5667456556082149
2022-06-28,0.5736014632882801,0.5865470852017938,0.5704989154013015,0.5637583892617449
2022-06-29,0.636504394854217,0.6095921111609144,0.7142857142857143,0.585635359116022
2022-06-30,0.7330013560739915,0.6756272401433692,0.8034557235421166,0.7199211045364892
2022-07-01,0.72627470882937,0.6659202866099418,0.7672413793103449,0.7456624605678234
2022-07-02,0.7192393846505469,0.6790510295434199,0.7376344086021506,0.7410327158060701
2022-07-03,0.6224434579547052,0.6782997762863534,0.7296137339055794,0.4594168636721828
2022-07-04,0.5059520463668079,0.6757602862254025,0.5396145610278372,0.3024812918471839
2022-07-05,0.4497330712602501,0.6656236030397854,0.5064102564102564,0.17716535433070865
2022-07-06,0.3925835575502183,0.6447721179624665,0.36886993603411516,0.1641086186540732
2022-07-07,0.3251185138158657,0.5707905314872711,0.35106382978723405,0.05350118017309206
2022-07-08,0.311664547718778,0.5696428571428571,0.2823779193205945,0.08297286669288242
2022-07-09,0.2891274974467033,0.5756358768406962,0.2076271186440678,0.08411949685534591
2022-07-10,0.36434387852258915,0.6030330062444247,0.2558139534883721,0.23418467583497052
2022-07-11,0.3767611263297947,0.6357556843513152,0.31856540084388185,0.17596229379418696
2022-07-12,0.3995721037422621,0.6082887700534759,0.49894736842105264,0.09148017275225756
2022-07-13,0.33208492922610194,0.5942093541202673,0.32983193277310924,0.07221350078492936
2022-07-14,0.35090647991634655,0.603739982190561,0.35639412997903563,0.09258532757944292
2022-07-15,0.3575960012389059,0.6328437917222964,0.28661087866108786,0.15333333333333332
2022-07-16,0.3970726449105426,0.6045373665480427,0.3757828810020877,0.21089768718149746
2022-07-17,0.35575784659275794,0.5847043130280125,0.35208333333333336,0.1304858934169279
2022-07-18,0.3649481990351555,0.5315555555555556,0.4261954261954262,0.13709361535448492
2022-07-19,0.3570517333307897,0.5388716126166149,0.41286307053941906,0.11942051683633516
2022-07-20,0.4609020601016069,0.5386323268206039,0.4472049689440994,0.39686888454011743
2022-07-21,0.4273803614950971,0.5210830004438527,0.384297520661157,0.3767605633802817
2022-07-22,0.49231393581173205,0.48314108251996446,0.4556701030927835,0.5381306218224482
2022-07-23,0.31378688419405215,0.471840354767184,0.31275720164609055,0.15676309616888193
2022-07-24,0.3406023367196689,0.463209219858156,0.42299794661190965,0.13559984368894099
2022-07-25,0.3248592342342342,0.47319450598139123,0.35450819672131145,0.146875
2022-07-26,0.40644792912957656,0.5115146147032772,0.35991820040899797,0.3479109722764545
2022-07-27,0.4126455505314775,0.5626383355467021,0.2510204081632653,0.4242779078844653
2022-07-28,0.3791616165186958,0.5672566371681416,0.2545824847250509,0.31564572766289506
2022-07-29,0.3587638521056677,0.5674480318443167,0.22764227642276422,0.28120124804992197
2022-07-30,0.4237702706689575,0.5601237842617153,0.281947261663286,0.42923976608187137
2022-07-31,0.36928754657502466,0.5589924878479894,0.2854251012145749,0.2634450506625097
2022-08-01,0.33777929361315806,0.5543286219081272,0.27474747474747474,0.18426178418387223
2022-08-02,0.2921329803010469,0.5086092715231788,0.2782258064516129,0.0895638629283489
2022-08-03,0.27689166859380326,0.4792586054721977,0.24748490945674045,0.10393149085247178
2022-08-04,0.2987357944028547,0.4764005293339215,0.19879518072289157,0.22101167315175096
2022-08-05,0.3211906733459758,0.503968253968254,0.16633266533066132,0.2932711007390121
2022-08-06,0.3757915214440537,0.4958131335390039,0.158,0.4735614307931571
2022-08-07,0.32107063941620867,0.5070484581497797,0.20159680638722555,0.2545666537116207
2022-08-08,0.3326262464188962,0.5094671950682519,0.23705179282868527,0.25135975135975136
2022-08-09,0.2982325751267499,0.5127640845070423,0.22465208747514911,0.15728155339805824
2022-08-10,0.296513132479773,0.5310162780466344,0.1349206349206349,0.2236024844720497
2022-08-11,0.2751592060186173,0.5162708883025506,0.1504950495049505,0.1587116802483508
2022-08-12,0.3069488542062495,0.5015384615384615,0.12450592885375494,0.2948021722265322
2022-08-13,0.31869721130049206,0.5017574692442882,0.1301775147928994,0.3241566498642885
2022-08-14,0.3641889451213273,0.5024154589371981,0.13976377952755906,0.4503875968992248
2022-08-15,0.2868066907612737,0.5158033362598771,0.1237721021611002,0.22084463386284386
2022-08-16,0.2773073990436941,0.5208424747696359,0.1627450980392157,0.14833462432223082
2022-08-17,0.32268838465842004,0.5324561403508772,0.2563600782778865,0.17924893534649633
2022-08-18,0.332977632711435,0.5791319596668127,0.240234375,0.17956656346749225
2022-08-19,0.4049471162234142,0.6432953549517967,0.3723196881091618,0.19922630560928434
2022-08-20,0.3778657311153879,0.6986421375383267,0.29961089494163423,0.13534416086620263
2022-08-21,0.44196344136194377,0.7302977232924693,0.31650485436893205,0.27908774642442985
2022-08-22,0.42829713071493575,0.737855579868709,0.34108527131782945,0.20595054095826892
2022-08-23,0.4793182156091564,0.7414698162729658,0.29980657640232106,0.39667825415218233
2022-08-24,0.4261122262871278,0.7455181460428508,0.2625482625482625,0.2702702702702703
2022-08-25,0.4292778058178466,0.7513111888111887,0.21772639691714837,0.31879583172520265
2022-08-26,0.3551473390222116,0.7365661861074705,0.19423076923076923,0.13464506172839505
2022-08-27,0.3512307120483951,0.7445414847161572,0.19769673704414586,0.11145391438488238
2022-08-28,0.3943347197603486,0.759493670886076,0.27586206896551724,0.1476484194294526
2022-08-29,0.36382203684982106,0.7770506108202443,0.2045889101338432,0.10982658959537572
2022-08-30,0.39813959750727484,0.7993894461404274,0.27099236641221375,0.12403697996918336
2022-08-31,0.3788438369431327,0.8003487358326068,0.24761904761904763,0.08856372737774355
2022-09-01,0.4515325803867185,0.7965141612200436,0.3155893536121673,0.24249422632794457
2022-09-02,0.4277496464853456,0.7974738675958188,0.23529411764705882,0.2504809542131589
2022-09-03,0.47837399141273756,0.78232477144101,0.3181818181818182,0.3346153846153846
2022-09-04,0.4243367330074319,0.7667536988685814,0.277882797731569,0.22837370242214533
2022-09-05,0.45138128761467783,0.7598956067855589,0.28679245283018867,0.3074558032282859
2022-09-06,0.5158691855959167,0.7352173913043478,0.4105461393596987,0.4018440261237034
2022-09-07,0.543646111816812,0.7344632768361582,0.2781954887218045,0.6182795698924731
2022-09-08,0.5367610616306578,0.7293657688966116,0.2701688555347092,0.6107485604606526
2022-09-09,0.5041772620044219,0.7251411202778983,0.250936329588015,0.5364543361473523
2022-09-10,0.38652446107482413,0.7165798611111112,0.3252336448598131,0.11775987725354814
2022-09-11,0.38197356691649215,0.7058568329718005,0.3376865671641791,0.10237730061349694
2022-09-12,0.39271327040350174,0.6830008673026886,0.34450651769087526,0.15063242621694137
2022-09-13,0.4693910533256261,0.6723016905071522,0.39219330855018586,0.34367816091954023
2022-09-14,0.4348919275587677,0.665944540727903,0.3246753246753247,0.31405591727307547
2022-09-15,0.47958671263377467,0.6946730186227804,0.2777777777777778,0.4663093415007657
2022-09-16,0.4395623914866887,0.716017316017316,0.12199630314232902,0.480673555300421
2022-09-17,0.45675427113091943,0.7304197317178711,0.1088560885608856,0.5309869931140015
2022-09-18,0.44479990052573753,0.7378892733564013,0.24125230202578268,0.35525812619502867
2022-09-19,0.42575143537465915,0.754863813229572,0.11948529411764706,0.4029051987767584
2022-09-20,0.47796906705703507,0.7605877268798618,0.27706422018348625,0.39625525410775697
2022-09-21,0.4709660545132531,0.7550755939524838,0.29304029304029305,0.3647822765469824
2022-09-22,0.43036593884900043,0.7530224525043178,0.23948811700182815,0.29858724704085526
2022-09-23,0.3911203857436109,0.7371601208459215,0.22627737226277372,0.2099236641221374
2022-09-24,0.40421167044158685,0.727351164797239,0.20218579234972678,0.2830980541777947
2022-09-25,0.4356361660422927,0.7335058214747736,0.28545454545454546,0.28794813119755913
2022-09-26,0.4824363142234489,0.7064655172413793,0.30127041742286753,0.4395730080060999
2022-09-27,0.4749566208401861,0.6798793623438173,0.302536231884058,0.4424542682926829
2022-09-28,0.4916914281145466,0.6632213608957795,0.36347197106690776,0.4483809523809524
2022-09-29,0.47131711830975664,0.6272061988807576,0.3194945848375451,0.46725057121096725
2022-09-30,0.4366124457588907,0.6394148020654045,0.22162162162162163,0.44880091358964597
2022-10-01,0.44391840070438865,0.6498924731182796,0.17805755395683454,0.5038051750380518
2022-10-02,0.49596434410223117,0.6332760103181427,0.296229802513465,0.5583872194750856
2022-10-03,0.4341401877321411,0.6746884400515685,0.11290322580645161,0.5148288973384031
2022-10-04,0.4348517719334077,0.6890034364261168,0.11270125223613596,0.5028506271379704
2022-10-05,0.41439389935194454,0.7140403606698154,0.14464285714285716,0.3844984802431611
2022-10-06,0.47049366830903744,0.7201716738197426,0.10338680926916222,0.5879225218382074
2022-10-07,0.45678346354827193,0.7125697125697126,0.08185053380782918,0.5759301442672741
2022-10-08,0.4484676642805088,0.7084048027444254,0.06394316163410302,0.573055028462998
2022-10-09,0.39455905417276593,0.7111015859408487,0.09397163120567376,0.37860394537177544
2022-10-10,0.40418403401306097,0.7077977720651243,0.11150442477876106,0.3932499051952977
2022-10-11,0.40706667716305006,0.6985010706638115,0.13604240282685512,0.3866565579984837
2022-10-12,0.40318664998505443,0.6883561643835616,0.12522045855379188,0.39598332701780975
2022-10-13,0.39096379504970336,0.6953359007274283,0.08626760563380281,0.3912878787878788
2022-10-14,0.3612271751950189,0.699743370402053,0.02460456942003515,0.3593335857629686
2022-10-15,0.3841427655760657,0.6652415562206071,0.04736842105263158,0.43981831945495836
2022-10-16,0.3801761939245017,0.658974358974359,0.05779334500875657,0.42376087779038973
2022-10-17,0.3792977140409383,0.6240922682614267,0.006993006993006993,0.5068078668683812
2022-10-18,0.34238885120893464,0.614859094790777,0.038394415357766144,0.3739130434782609
2022-10-19,0.31060581471993026,0.577891591976099,0.0156794425087108,0.3382464096749811
2022-10-20,0.2929983061194427,0.5750853242320819,0.02434782608695652,0.2795617680392898
2022-10-21,0.3212970127841109,0.5479744136460554,0.03298611111111111,0.38293051359516617
2022-10-22,0.3438423574317589,0.5421994884910486,0.03292894280762565,0.4563986409966025
2022-10-23,0.35304255954386937,0.5411163187047294,0.07612456747404844,0.4418867924528302
2022-10-24,0.3320336767318819,0.518313458262351,0.07944732297063903,0.3983402489626556
2022-10-25,0.3212299511938908,0.5283099191145169,0.09827586206896552,0.33710407239819007
2022-10-26,0.3396015654311917,0.5438297872340425,0.10671256454388985,0.36826234451564266
2022-10-27,0.31930019166226564,0.5261590812420247,0.024054982817869417,0.4076865109269028
2022-10-28,0.3024216277848239,0.504251700680272,0.0,0.4030131826741996
2022-10-29,0.3277243224421535,0.5503612409689758,0.0017123287671232876,0.4310993975903614
2022-10-30,0.33299875729817446,0.5331350892098556,0.011965811965811967,0.45389537071885583
2022-10-31,0.29679038994512214,0.5278131634819533,0.008532423208191127,0.354025583145222
2022-11-01,0.2859127073052536,0.5314091680814941,0.01192504258943782,0.31440391124482886
2022-11-02,0.2588346991283692,0.5345778532032244,0.0017006802721088435,0.24022556390977443
2022-11-03,0.2917223272482014,0.5538592027141646,0.0,0.32130777903043967
2022-11-04,0.2681451488884476,0.5871131835523526,0.001694915254237288,0.21562734785875282
2022-11-05,0.2616366003749865,0.5402542372881356,0.005076142131979695,0.23957942170484417
2022-11-06,0.26909461876107366,0.5052943667937315,0.008445945945945946,0.29354354354354356
2022-11-07,0.33389155326213626,0.5182049110922946,0.01517706576728499,0.4682926829268293
2022-11-08,0.43831533419360974,0.49682606855691913,0.34175084175084175,0.4763690922730683
2022-11-09,0.7231216320414412,0.5575296108291032,0.9747899159663865,0.6370453693288339
2022-11-10,0.7715009696508216,0.8583509513742071,0.8204697986577181,0.6356821589205397
2022-11-11,0.8433961144047298,0.9315300084530854,0.9246231155778895,0.6740352191832147
2022-11-12,0.7829117744635399,0.9429657794676806,0.9331103678929766,0.47265917602996255
2022-11-13,0.7279847643816334,0.950168918918919,0.9616026711185309,0.2721827031074504
2022-11-14,0.6831147470080242,0.9548332629801604,0.8916666666666667,0.2028443113772455
2022-11-15,0.6725223480835515,0.9561181434599156,0.7221297836938436,0.3393191170968949
2022-11-16,0.7297882098346054,0.9544495993251793,0.8953488372093024,0.3395661929693343
2022-11-17,0.4913593624636933,0.9047217537942664,0.34991708126036486,0.2194392523364486
2022-11-18,0.40505180987865974,0.785503581963759,0.27980132450331124,0.14985052316890882
2022-11-19,0.3722412714791952,0.7236731255265375,0.22644628099173553,0.16660440791931266
2022-11-20,0.42320340446449817,0.6618947368421053,0.41914191419141916,0.18857356235997014
2022-11-21,0.3689596414740512,0.5206228956228955,0.43657331136738053,0.14968271743187755
2022-11-22,0.3993684684486696,0.5187210769877997,0.40625,0.27313432835820894
2022-11-23,0.34105732361391833,0.5950378469301935,0.3054187192118227,0.1227154046997389
2022-11-24,0.34100391851519585,0.6506935687263555,0.22131147540983606,0.15100671140939598
2022-11-25,0.3012878004281021,0.6508403361344538,0.09983633387888707,0.15318673127096533
2022-11-26,0.37356971132983174,0.6745065098698027,0.11274509803921569,0.3334575260804769
2022-11-27,0.3947089233146577,0.7338371116708649,0.12887438825448613,0.32141527001862197
2022-11-28,0.35990358649770365,0.7339488040285355,0.13355048859934854,0.2122114668652271
2022-11-29,0.38479090278079414,0.7294463087248322,0.0959349593495935,0.32899144026795685
2022-11-30,0.3808424258306333,0.6922431865828091,0.09090909090909091,0.359375
2022-12-01,0.3862967966384558,0.6596814752724225,0.024311183144246355,0.4748977314986984
2022-12-02,0.3714456566038267,0.6966904063678256,0.011326860841423949,0.4063197026022305
2022-12-03,0.3981524171327935,0.6675041876046901,0.0420032310177706,0.48494983277591974
2022-12-04,0.32719021742172677,0.5801590623691921,0.05,0.3514115898959881
2022-12-05,0.3283378652395765,0.6577405857740586,0.00644122383252818,0.3208317861121426
2022-12-06,0.3508574050108318,0.7314930991217063,0.00964630225080386,0.31143281365998515
2022-12-07,0.4167490231870161,0.7282608695652174,0.052969502407704656,0.46901669758812614
2022-12-08,0.3992430403845653,0.739657333890514,0.004807692307692308,0.45326409495548964
2022-12-09,0.41585150244291985,0.7673350041771094,0.016,0.46421950315165
2022-12-10,0.40091830837123865,0.7791231732776618,0.025559105431309903,0.39807264640474427
2022-12-11,0.4045547461155037,0.8109348914858097,0.05741626794258373,0.3453130789181178
2022-12-12,0.4010962659446034,0.8072590738423029,0.04936305732484077,0.3466666666666667
2022-12-13,0.39844693180268953,0.7844036697247706,0.04292527821939587,0.36801184746390225
2022-12-14,0.4247834643111605,0.7769904126719467,0.004761904761904762,0.4925980754996299
2022-12-15,0.3889985530936552,0.7675,0.01584786053882726,0.3836477987421384
2022-12-16,0.4012464298787863,0.7401082882132445,0.1060126582278481,0.35761834319526625
2022-12-17,0.40440967615305934,0.7822647793505413,0.08530805687203792,0.3456561922365989
2022-12-18,0.39715811648069704,0.7669579692051602,0.15141955835962145,0.27309682187730966
2022-12-19,0.3521985795834892,0.752495840266223,0.11496062992125984,0.18913926856298485
2022-12-20,0.31735627777683456,0.7426195426195425,0.03773584905660377,0.17171344165435745
2022-12-21,0.3716336460058551,0.7680798004987531,0.02197802197802198,0.32484311554079
2022-12-22,0.3689530810026535,0.7552970502700457,0.0109717868338558,0.34059040590405903
2022-12-23,0.35163562950336047,0.7387873754152824,0.0,0.31611951309479897
2022-12-24,0.3116306720986076,0.6944790369447904,0.0,0.24041297935103245
2022-12-25,0.3356646832660239,0.6485477178423237,0.0031201248049922,0.35532620715075564
2022-12-26,0.34441674055476695,0.6238075487349648,0.001557632398753894,0.40788504053058217
2022-12-27,0.35075833661553785,0.6264510779436152,0.007776049766718507,0.4180478821362799
2022-12-28,0.34029021145882915,0.6046415250725239,0.024844720496894408,0.3913843888070692
2022-12-29,0.327167565738367,0.6048053024026512,0.010852713178294573,0.36584468163415534
2022-12-30,0.3230429145776108,0.6372670807453416,0.0,0.3318616629874908
2022-12-31,0.3221107475235588,0.5823675496688742,0.0,0.38396469290180213
2023-01-01,0.3010575113371787,0.5763342987174183,0.0,0.32683823529411765
2023-01-02,0.28552785939444475,0.5814722911497106,0.004622496147919877,0.27048879088570377
2023-01-03,0.26308486338127385,0.5609756097560976,0.003076923076923077,0.22520205731080087
2023-01-04,0.26616406106941276,0.5884297520661157,0.0,0.21006243114212267
2023-01-05,0.30463528559757047,0.6121437422552665,0.0,0.30176211453744495
2023-01-06,0.30087541067230306,0.6259289843104872,0.0,0.276697247706422
2023-01-07,0.31584179371751936,0.6335121749896822,0.0,0.31401320616287604
2023-01-08,0.34661573875793006,0.6023102310231023,0.0015267175572519084,0.43601026769343604
2023-01-09,0.34494479314219023,0.579381443298969,0.004573170731707317,0.4508797653958944
2023-01-10,0.3428150541297977,0.5671887881286067,0.0076103500761035,0.453646024184683
2023-01-11,0.35554075184299,0.5006180469715699,0.0121580547112462,0.5538461538461539
2023-01-12,0.3355926251419165,0.4773476112026359,0.019726858877086494,0.5097034053460271
2023-01-13,0.3612202715786667,0.4145738987237546,0.08636363636363636,0.582723279648609
2023-01-14,0.35062748025315504,0.40987654320987654,0.3101361573373676,0.331869740212221
2023-01-15,0.3239744187137808,0.4097079391197038,0.22205438066465258,0.3401609363569861
2023-01-16,0.2768568217911154,0.40995065789473684,0.16138763197586728,0.25923217550274225
2023-01-17,0.2897336962881704,0.3921085080147966,0.14156626506024098,0.3355263157894737
2023-01-18,0.3532405508303666,0.4408381265406738,0.14135338345864662,0.47753014249177933
2023-01-19,0.32316194878490234,0.448870636550308,0.046546546546546545,0.47406866325785246
2023-01-20,0.3018413992294522,0.5180623973727422,0.05997001499250375,0.32749178532311063
2023-01-21,0.34835377034136084,0.5084119819450144,0.18263473053892215,0.354014598540146
2023-01-22,0.32128312318906,0.5086136177194422,0.10463378176382661,0.350601970083911
2023-01-23,0.37305784800012454,0.5174251742517425,0.16119402985074627,0.44055433989788473
2023-01-24,0.3170955459219774,0.5176229508196721,0.09388971684053651,0.33977397010572363
2023-01-25,0.3477708476242763,0.4629250307251127,0.09970238095238096,0.4806851311953353
2023-01-26,0.33472926404502656,0.45536445536445536,0.0475482912332838,0.5012750455373406
2023-01-27,0.31707679407003747,0.3909128121162505,0.032640949554896145,0.5276766205389658
2023-01-28,0.27218388274542377,0.40793780687397707,0.03111111111111111,0.3775027302511831
2023-01-29,0.2793577918711097,0.4106339468302659,0.05917159763313609,0.3682678311499272
2023-01-30,0.2874644764494337,0.39901880621422736,0.04431314623338257,0.4190614769006912
2023-01-31,0.3260536734999017,0.4278708622803433,0.06047197640117994,0.4898181818181818
2023-02-01,0.34529294938072636,0.47753267973856206,0.05743740795287187,0.5009087604507452
2023-02-02,0.3064891589380964,0.47733768885259287,0.054411764705882354,0.38771802325581395
2023-02-03,0.28862040268565375,0.47795918367346935,0.030837004405286344,0.3570650199782056
2023-02-04,0.278082061647406,0.48102815177478575,0.02932551319648094,0.32389251997095136
2023-02-05,0.3247879424471681,0.5558727569331159,0.040995607613469986,0.37749546279491836
2023-02-06,0.3344222817862497,0.571952710966164,0.03508771929824561,0.39622641509433965
2023-02-07,0.3001008637536153,0.5700896495517522,0.02335766423357664,0.3068552774755169
2023-02-08,0.3039689282901876,0.5205702647657842,0.021865889212827987,0.3694706308919507
2023-02-09,0.32509917913479114,0.625814332247557,0.020378457059679767,0.32910474809713663
2023-02-10,0.3220228853022921,0.6707366707366708,0.014534883720930232,0.2807971014492754
2023-02-11,0.29576207582150554,0.6790073230268511,0.011611030478955007,0.1966678739587106
2023-02-12,0.3128836033236209,0.7080113867425784,0.013043478260869565,0.2175959449674149
2023-02-13,0.374464543521476,0.7589430894308943,0.023154848046309694,0.341295693087224
2023-02-14,0.3720176501582249,0.7618854124339699,0.02023121387283237,0.33393632416787267
2023-02-15,0.36337818910493175,0.7770105605199025,0.030303030303030304,0.28282097649186255
2023-02-16,0.3464302070665859,0.7210718635809987,0.08069164265129683,0.23752711496746204
2023-02-17,0.34687007871678244,0.6594967532467533,0.11223021582733812,0.26888326707625587
2023-02-18,0.3242263558802034,0.6356997971602434,0.07758620689655173,0.25939306358381503
2023-02-19,0.2653584564833394,0.5255474452554745,0.10043041606886657,0.17009750812567714
2023-02-20,0.2447655616955211,0.41426834211593033,0.11461318051575932,0.20541516245487365
2023-02-21,0.2601526141436625,0.3715559157212318,0.11731044349070101,0.2915914832190545
2023-02-22,0.2805306376266279,0.3292831105710814,0.06714285714285714,0.44516594516594515
2023-02-23,0.2877904470904658,0.3388663967611336,0.04992867332382311,0.4745762711864407
2023-02-24,0.26192550105785983,0.3715095103197086,0.024216524216524215,0.39005046863734677
2023-02-25,0.28191736447740534,0.3988673139158576,0.02418207681365576,0.4227027027027027
2023-02-26,0.2402737156257452,0.4063890012131015,0.028409090909090908,0.28602305475504325
2023-02-27,0.2339587920751903,0.4066289409862571,0.02553191489361702,0.2697155203456968
2023-02-28,0.28523019049539644,0.4068686868686868,0.025495750708215296,0.42332613390928725
2023-03-01,0.3114867023090208,0.4212439418416801,0.056577086280056574,0.45663907880532567
2023-03-02,0.3291648804629685,0.4210738796931772,0.04519774011299435,0.5212230215827338
2023-03-03,0.30002941322831594,0.4689265536723164,0.03526093088857546,0.3959007551240561
2023-03-04,0.32422851658606544,0.4586526825332795,0.03380281690140845,0.4802300503235083
2023-03-05,0.3452817433998548,0.4971774193548387,0.030942334739803096,0.5077254761049227
2023-03-06,0.40035755013317537,0.6142684401451028,0.03651685393258427,0.5502873563218391
2023-03-07,0.38857397267923327,0.636583400483481,0.03506311360448808,0.4940754039497307
2023-03-08,0.33525271037439214,0.6327023761578736,0.023809523809523808,0.3492462311557789
2023-03-09,0.3400217609754123,0.6614331723027376,0.06153846153846154,0.29709364908503766
2023-03-10,0.4185634057410946,0.7142857142857143,0.06005586592178771,0.4813486370157819
2023-03-11,0.5030236818200361,0.8193885760257442,0.1199442119944212,0.5697382574399427
2023-03-12,0.5732072810302554,0.8825894652191395,0.10584958217270195,0.7311827956989247
2023-03-13,0.60399830256098,0.9027331189710611,0.17941585535465926,0.7298459333572196
2023-03-14,0.6165917887585777,0.9031739654479711,0.20555555555555555,0.7410458452722063
2023-03-15,0.5971613064209745,0.9024096385542169,0.217753120665742,0.6713211600429646
2023-03-16,0.5751843563271529,0.9072661581694099,0.1883656509695291,0.6299212598425197
2023-03-17,0.5186333534759276,0.8920545746388443,0.25311203319502074,0.4107334525939177
2023-03-18,0.46538954651950365,0.8531889290012034,0.25828729281767954,0.28469241773962806
2023-03-19,0.45695164856148146,0.7385725741780272,0.3641379310344828,0.2681444404719342
2023-03-20,0.42962969873134343,0.5174348697394789,0.26859504132231404,0.5028591851322373
2023-03-21,0.4898119953072861,0.5681089743589743,0.2861072902338377,0.6152197213290461
2023-03-22,0.4947655354924077,0.6299559471365639,0.2129120879120879,0.6414285714285715
2023-03-23,0.4920731994250647,0.5800640512409928,0.25102880658436216,0.6451267404498393
2023-03-24,0.44819939611369075,0.5898359343737495,0.23013698630136986,0.5246252676659529
2023-03-25,0.3698875441741382,0.6048,0.15595075239398085,0.3489118801284338
2023-03-26,0.3308968693391244,0.6377449020391843,0.1994535519125683,0.15549215406562053
2023-03-27,0.32962073605312164,0.6338928856914469,0.16780354706684858,0.18716577540106952
2023-03-28,0.33895600459855024,0.5769077107471035,0.12670299727520437,0.3132573057733428
2023-03-29,0.4151022588783162,0.5135782747603834,0.22585034013605443,0.5058781617385109
2023-03-30,0.37727366244842164,0.4738522954091816,0.19429347826086957,0.4636752136752137
2023-03-31,0.33446213407863046,0.47885075818036715,0.09769335142469471,0.42684229263082946
2023-04-01,0.31328845092543006,0.4642999601116873,0.09620596205962059,0.37935943060498223
2023-04-02,0.33399204115997677,0.42703349282296654,0.12990527740189445,0.4450373532550694
2023-04-03,0.3496561359664714,0.4683140693503388,0.1635135135135135,0.4171408250355619
2023-04-04,0.34348310588535763,0.503585657370518,0.11875843454790823,0.4081052257376466
2023-04-05,0.29070141290486107,0.49382716049382713,0.09433962264150944,0.2839374555792466
2023-04-06,0.32703269354023734,0.5238853503184713,0.08882907133243607,0.36838365896980463
