,score,O072,M066,O067,O059,O081
2017-12-23,0.1432055894908051,0.046382978723404245,0.028715365239294743,0.6130841121495327,0.0064814814814815325,0.021364009860312283
2017-12-24,0.14458220423501705,0.062101233517652066,0.024169184290030232,0.6156960448458424,0.0,0.02094455852156063
2017-12-25,0.1480853440895803,0.058673469387755084,0.03220936084549575,0.6310709838107098,0.0,0.018472906403940836
2017-12-26,0.15479523640622986,0.08797280067998303,0.03219315895372232,0.6361655773420479,0.0,0.01764464505539598
2017-12-27,0.14470007139530283,0.05055225148683096,0.022624434389140302,0.6359676415681393,0.0,0.014356029532403558
2017-12-28,0.1412255985542588,0.0424628450106157,0.024120603015075348,0.6251944012441679,0.0,0.014350143501435042
2017-12-29,0.1506477044899279,0.06791171477079794,0.03314917127071826,0.6361940298507462,0.0,0.015983606557377072
2017-12-30,0.14596039021948626,0.04539669070852781,0.030622489959839405,0.6419023935343487,0.0,0.011880376894715328
2017-12-31,0.16029288403987893,0.10050890585241734,0.04716507777220269,0.6423244251087632,0.0,0.01146601146601145
2018-01-01,0.15131845539682223,0.06019499788045779,0.040621865596790374,0.6455420938179559,0.0,0.010233319688907061
2018-01-02,0.1586830543747356,0.08093220338983054,0.0441102756892231,0.65527950310559,0.0,0.013093289689034338
2018-01-03,0.14804303949009243,0.044049131723845836,0.03106212424849697,0.6556969885128842,0.0,0.009406952965235194
2018-01-04,0.15000626966387048,0.059271803556308233,0.02854281422133198,0.6536312849162011,0.0,0.008585445625511001
2018-01-05,0.14875757435704112,0.046127803639441356,0.028528528528528496,0.6593236115420416,0.0,0.00980792807519415
2018-01-06,0.1465800376607858,0.056260575296108284,0.020010005002501274,0.6476426799007444,0.0,0.008986928104575131
2018-01-07,0.14425472075728946,0.03678646934460883,0.020000000000000018,0.6555038759689923,0.0,0.00898325847284609
2018-01-08,0.14732421651469002,0.04606931530008451,0.02398800599700146,0.6584004959702418,0.0,0.008163265306122436
2018-01-09,0.151462472756049,0.06125897760878751,0.034965034965035,0.6529284164859002,0.0,0.008159934720522233
2018-01-10,0.1547972131952982,0.07516891891891897,0.04393409885172239,0.645910780669145,0.0,0.00897226753670477
2018-01-11,0.14966160292580252,0.06880540312368089,0.041417165668662714,0.6311551563951688,0.0,0.006930289441500204
2018-01-12,0.14926153934575298,0.06160337552742612,0.054364089775561064,0.6222910216718266,0.00030674846625766694,0.007742461287693514
2018-01-13,0.1487341928553423,0.07296499367355547,0.0503489531405783,0.6134323738780564,0.0,0.006924643584521384
2018-01-14,0.15252639478976665,0.11298482293423273,0.046337817638266054,0.6008663366336634,0.0,0.002442996742671011
2018-01-15,0.15502274904199703,0.11504424778761058,0.05328685258964139,0.6003711722858026,0.00030646644192455774,0.006105006105006083
2018-01-16,0.1568505654910293,0.13016006739679864,0.054753608760577444,0.5977118119975263,0.0,0.0016273393002440573
2018-01-17,0.1659780890972543,0.1604210526315789,0.07462686567164178,0.594435857805255,0.0,0.0004066693777958763
2018-01-18,0.16327564026489336,0.15614478114478114,0.07608155146693185,0.5837453646477132,0.0,0.00040650406504061376
2018-01-19,0.16233044280767386,0.14556163230963404,0.07604373757455274,0.5894346617238183,0.0006121824303642054,0.0
2018-01-20,0.16765433389670675,0.1568544995794785,0.07501241927471436,0.602532427424336,0.003059975520195879,0.0008123476848090894
2018-01-21,0.1585879540746125,0.10718789407314,0.06554121151936443,0.6156221055881445,0.004588559192413633,0.0
2018-01-22,0.16551506511146935,0.12857142857142856,0.0764267990074442,0.6166666666666667,0.0055045871559632475,0.00040584415584410394
2018-01-23,0.17734970002155895,0.17765644687106252,0.08085317460317465,0.6214131440913299,0.006420055029043081,0.00040567951318459805
2018-01-24,0.17406601768816815,0.15952980688497065,0.08081308874566184,0.6221468229487971,0.007029339853300787,0.0008110300081103361
2018-01-25,0.17532718100078054,0.1548468317247167,0.07978196233894941,0.6327474560592045,0.0076382523678582,0.0016214025131738863
2018-01-26,0.18430459877540556,0.19588926174496646,0.08073303615651317,0.6359432799013564,0.008552229688454482,0.0004051863857373883
2018-01-27,0.1872997972260456,0.2071278825995807,0.08118811881188115,0.6382126348228043,0.009160305343511421,0.000810044552450373
2018-01-28,0.1858805664322052,0.19614417435037723,0.08015833745670464,0.6417128773875539,0.009768009768009733,0.0016194331983805377
2018-01-29,0.18298200441954918,0.18475073313782986,0.0771513353115727,0.6418232214351709,0.010375343301800455,0.0008093889113719444
2018-01-30,0.19505911252809677,0.23534338358458962,0.08255066732575378,0.6443965517241379,0.010982306284319732,0.0020226537216828655
2018-01-31,0.19874994069337093,0.2339891167852658,0.09733201581027673,0.6491228070175439,0.01128392802683742,0.002021835826930829
2018-02-01,0.2314636633659961,0.403347280334728,0.09580246913580248,0.6403076923076924,0.013414634146341475,0.004446240905416343
2018-02-02,0.21596189190543197,0.3086574654956086,0.1179664363277394,0.6367271608735774,0.016458396830234645,0.0
2018-02-03,0.21816840403369234,0.30267558528428096,0.12629501726689685,0.6420664206642066,0.01980499695307736,0.0
2018-02-04,0.21901335657461996,0.3167572085248642,0.11686390532544377,0.6400245926836766,0.021017362168748055,0.0004037141703673308
2018-02-05,0.22640736440911474,0.308688387635756,0.14440611138491866,0.6548862937922557,0.02405602923264316,0.0
2018-02-06,0.24862624088006874,0.3766179540709812,0.17980295566502458,0.6614439324116743,0.025266362252663654,0.0
2018-02-07,0.24288346223669052,0.3622704507512521,0.1595273264401772,0.6649262899262899,0.02769324406573337,0.0
2018-02-08,0.2683156456024861,0.47893199833124744,0.16190944881889768,0.6665643229966226,0.03376939458472772,0.0004030632809350898
2018-02-09,0.2671145600486475,0.4795663052543786,0.14707329070339403,0.6657458563535912,0.04318734793187351,0.0
2018-02-10,0.25609551115407314,0.43226344310129217,0.13372664700098325,0.6658484197606628,0.04743083003952564,0.001208215867901763
2018-02-11,0.2500822380205038,0.40625,0.14004914004914004,0.651840490797546,0.051063829787234005,0.0012077294685990392
2018-02-12,0.25466994049679126,0.40733027905039565,0.1547151277013753,0.6544004906470408,0.054086903676694,0.0028169014084507005
2018-02-13,0.23553790720968165,0.32056619483763527,0.1291114383897889,0.6673819742489271,0.05741190765492099,0.0032180209171359664
2018-02-14,0.24418546911349592,0.3449854348730753,0.14327772325809618,0.669016242721422,0.06043121773458848,0.003216726980297513
2018-02-15,0.22383593084317982,0.2516638935108153,0.11476213830308979,0.6776960784313726,0.07103825136612019,0.004019292604501623
2018-02-16,0.24725522762731092,0.3746361746361746,0.10147058823529409,0.6732006125574272,0.08254931714719271,0.004419445560466029
2018-02-17,0.23103473174535033,0.2871986699916874,0.09995100440960314,0.6733006736068585,0.089502427184466,0.005220883534136522
2018-02-18,0.22464623129548053,0.27046115496468637,0.08912830558276197,0.6614631160085706,0.09736123748862602,0.004817342432757887
2018-02-19,0.2247095469504777,0.26411960132890366,0.09789525208027405,0.655140758873929,0.10157671315949057,0.0048154093097912964
2018-02-20,0.2159465223254693,0.232461602324616,0.08953033268101762,0.6430100948302233,0.10791148832979691,0.006819093461692738
2018-02-21,0.22795829000399612,0.3053941908713693,0.08850855745721276,0.6302752293577981,0.10999999999999999,0.005613472333600655
2018-02-22,0.21842393077874184,0.24554126918291164,0.1001955034213099,0.6300825435646591,0.11269312329597092,0.003607214428857697
2018-02-23,0.23958844108629754,0.3445273631840796,0.1123595505617978,0.6234718826405868,0.11477892186553607,0.002804487179487225
2018-02-24,0.23473104369649755,0.3385826771653543,0.10595703125,0.6110601894286587,0.11565243717832274,0.002402883460152161
2018-02-25,0.24256450962752588,0.3695111847555924,0.12054660810151296,0.6026267562614539,0.11773607748184023,0.0024019215372297342
2018-02-26,0.2291701839582851,0.29730848861283643,0.12390243902439024,0.6,0.12223903177004536,0.0024009603841537164
2018-02-27,0.23582784271631252,0.35554635761589404,0.1048269137006338,0.5876068376068376,0.12915910465819724,0.0020000000000000018
2018-02-28,0.2189063211212286,0.27761688043028543,0.09892787524366475,0.5816295392126946,0.13395827033565166,0.002399040383846418
2018-03-01,0.2285746612602856,0.31927212572373864,0.10667316122747195,0.5780964002440513,0.13603385731559858,0.0027977617905675656
2018-03-02,0.21165263040148816,0.25506407606448944,0.0954235637779941,0.568770966758158,0.13780598368087038,0.001198561725928915
2018-03-03,0.21990327512294022,0.28181818181818186,0.09440389294403895,0.5820121951219512,0.1404833836858006,0.0007987220447284171
2018-03-04,0.20430040875443614,0.1990912845931433,0.09046692607003892,0.5833587320938738,0.14738749622470548,0.0011976047904191933
2018-03-05,0.22342864709194118,0.29933938893476464,0.09042294603791934,0.5706886045094455,0.15549516908212557,0.0011971268954509284
2018-03-06,0.22216375846412967,0.2930251754023937,0.09037900874635574,0.5653365823941517,0.16088137639601574,0.0011966493817311408
2018-03-07,0.22639788428552826,0.31353135313531355,0.1053909664885867,0.548721071863581,0.16354858177429088,0.0007974481658692412
2018-03-08,0.23740054884537728,0.34886597938144326,0.12718446601941746,0.5388127853881278,0.17134238310708894,0.0007971303308090816
2018-03-09,0.24356598843264726,0.3623248145094806,0.14264919941775833,0.5325623858794888,0.17551266586248493,0.004780876494023922
2018-03-10,0.2564332532988121,0.4248042851256696,0.1464597478176528,0.5296623060541528,0.17606270726560147,0.005177220230983659
2018-03-11,0.2723086532537664,0.4847611202635914,0.16286960736791078,0.5316301703163017,0.17631103074141052,0.005971337579617875
2018-03-12,0.24849248917795946,0.38410868670234666,0.14050387596899228,0.5351170568561873,0.17716179572160284,0.005571030640668551
2018-03-13,0.2521321523785412,0.38106995884773665,0.15447941888619854,0.5413373860182371,0.17740963855421688,0.006364359586316648
2018-03-14,0.25368234341718254,0.39037433155080214,0.15537270087124877,0.5387420237010028,0.17795844625112922,0.005964214711729587
2018-03-15,0.2802512683584279,0.5213815789473684,0.17755200774068702,0.5197448359659781,0.17820590006020465,0.004372019077901412
2018-03-16,0.27784742603496076,0.5207562679819153,0.1769825918762089,0.5095657455208017,0.17875413782726457,0.003178386968613389
2018-03-17,0.26343651306565186,0.46055875102711585,0.17689705171580472,0.49635701275045535,0.17900120336943437,0.004368546465448819
2018-03-18,0.28146409048273086,0.5351129363449691,0.18743961352657001,0.5004552352048558,0.17954887218045112,0.004763795156808248
2018-03-19,0.2721868564981283,0.5016420361247947,0.18010622887493966,0.4990898058252427,0.18009621166566447,0.0
2018-03-20,0.26258954039769844,0.4567090685268773,0.17422779922779918,0.5016681831968456,0.18034265103697023,0.0
2018-03-21,0.2802999198134292,0.5578342904019689,0.16883743367100823,0.4942389326864767,0.1805889423076923,0.0
2018-03-22,0.2586586372834331,0.4489544895448955,0.16972034715525552,0.49348287359806003,0.18113547611895464,0.0
2018-03-23,0.27162958022449535,0.5045081967213114,0.17349397590361448,0.49757575757575756,0.18138138138138138,0.0011885895404120106
2018-03-24,0.27738236585158743,0.5464973371569029,0.17341040462427748,0.4837927900636171,0.1816271389972981,0.0015841584158415856
2018-03-25,0.26058387446628445,0.457002457002457,0.17669715936446795,0.4854633555420957,0.18217286914765907,0.0015835312747426444
2018-03-26,0.28245464502787165,0.563651248465002,0.1809432146294514,0.4819860732667272,0.18331833183318336,0.002374356944994105
2018-03-27,0.2767341740359976,0.5233224222585925,0.18855218855218858,0.4845641646489104,0.18446310737852434,0.002768987341772111
2018-03-28,0.2806487942967473,0.5443762781186094,0.19807692307692304,0.4729198184568835,0.1847076461769116,0.00316330565440881
2018-03-29,0.29007971000189864,0.5915780866721178,0.19509851033157133,0.47549909255898365,0.18585131894484408,0.002371541501976271
2018-03-30,0.29417531813170444,0.5892930118512465,0.22286263208453405,0.4717266404596311,0.18699430626311053,0.0
2018-03-31,0.2953209491604092,0.5837418300653594,0.2328372539606337,0.47218863361547764,0.18783702816057524,0.0
2018-04-01,0.3088133901129887,0.6680277664352797,0.23032629558541262,0.4572378362042913,0.1880802635519616,0.00039478878799836803
2018-04-02,0.2918786247590748,0.5853061224489796,0.23645083932853717,0.4462235649546828,0.19101796407185634,0.00039463299131803353
2018-04-03,0.28725472665649066,0.5883312933496532,0.22722914669223393,0.4267592872244035,0.1939539060161628,0.0
2018-04-04,0.2794620253522152,0.5432300163132138,0.21514135122184952,0.4444444444444444,0.19449431478156798,0.0
2018-04-05,0.29899453723534936,0.622503057480636,0.23946360153256707,0.43797162692423786,0.19503440023930596,0.0
2018-04-06,0.29453285668767537,0.6047269763651182,0.23934897079942552,0.4333132166566083,0.19527511961722488,0.0
2018-04-07,0.3054831992840664,0.6590631364562118,0.2478468899521531,0.4229260935143288,0.19521674140508216,0.0023631350925561456
2018-04-08,0.27922444460742135,0.5358306188925082,0.23768531802965087,0.4234016887816647,0.19605499103407054,0.0031496062992125706
2018-04-09,0.28778628096393105,0.5836385836385836,0.231357552581262,0.4241784745251734,0.1977890648341799,0.001967729240456517
2018-04-10,0.29931418194873005,0.6293734743694059,0.24653607262302912,0.41621458710066306,0.20011947431302268,0.0043273013375294545
2018-04-11,0.28913343514849477,0.5884505896705978,0.24450811843361986,0.40524254293461887,0.20274708868318903,0.004718836020448314
2018-04-12,0.2837492225438929,0.5890243902439025,0.23818615751789973,0.3825301204819277,0.20507462686567168,0.0039308176100628645
2018-04-13,0.26637130413794763,0.5493701747257212,0.20515267175572516,0.3670581150255947,0.2094897045658013,0.0007858546168958425
2018-04-14,0.2640182488685806,0.5105605199025183,0.20600858369098718,0.3913305237808549,0.2106205250596659,0.0015710919088767206
2018-04-15,0.28384758114666936,0.6012992285830288,0.20257387988560538,0.40174541077339754,0.21204891142260662,0.0015704750687083324
2018-04-16,0.262790780629205,0.4829545454545454,0.1910433539780848,0.4259927797833935,0.21317829457364346,0.0007849293563578774
2018-04-17,0.2833051325214618,0.5890466531440162,0.20238095238095233,0.41022556390977444,0.21251862891207152,0.0023538642604943316
2018-04-18,0.2763514102474199,0.5328467153284672,0.21085197524988097,0.4194227300060132,0.21275327771156138,0.00588235294117645
2018-04-19,0.2696300544113731,0.5176327523307661,0.20123691722169368,0.41118124436429215,0.21417932677986296,0.003920031360250875
2018-04-20,0.2626565609966737,0.4396272285251216,0.1968616262482168,0.4540264423076923,0.21649791542584873,0.006269592476489061
2018-04-21,0.2828057710005985,0.5650060753341434,0.1815589353612167,0.4442775608290778,0.21613575468889545,0.007050528789659172
2018-04-22,0.26587034321394254,0.47206477732793517,0.18147268408551065,0.44924924924924925,0.2175595238095238,0.009005481597494147
2018-04-23,0.27218899434883265,0.4751112909753137,0.18423551756885093,0.472830981687181,0.21898244570068437,0.009784735812133127
2018-04-24,0.27452508292883143,0.4983818770226537,0.18035121025154244,0.46608643457382953,0.21802498512790003,0.009780907668231587
2018-04-25,0.25763384473541295,0.4245855236554792,0.16650853889943074,0.47944794479447944,0.207850133809099,0.009777082518576452
2018-04-26,0.29571287127747736,0.6172190784155214,0.18539592223802748,0.46400719856028794,0.19708680142687274,0.014855355746677068
2018-04-27,0.2770343587750457,0.5365656565656566,0.1758293838862559,0.464167916041979,0.19375928677563148,0.014849550605705364
2018-04-28,0.2815939330200931,0.5492730210016155,0.1837991473235433,0.4685251798561151,0.19191919191919193,0.014453124999999956
2018-04-29,0.28465831692436305,0.5837706903512313,0.17518939393939392,0.46149235840575364,0.18800118800118804,0.01483795392424836
2018-04-30,0.2566177737926,0.450363196125908,0.17415996213913865,0.45745955662073096,0.18705463182897863,0.014051522248243575
2018-05-01,0.26844979462383367,0.47801532876159747,0.17833491012298963,0.48427672955974843,0.18640546156129412,0.015216543113538816
2018-05-02,0.2694553844718886,0.4786290322580645,0.1848699763593381,0.481437125748503,0.1863501483679525,0.015990639625585
2018-05-03,0.283419309835114,0.5525997581620314,0.1805293005671077,0.4818916492068243,0.1857015722337585,0.01637426900584793
2018-05-04,0.26012170268957335,0.4669621273166801,0.1695795937647615,0.4688809096349491,0.1850533807829181,0.010132501948558081
2018-05-05,0.27393308626631,0.536045106725735,0.1709159584513692,0.46933891714029313,0.18440557367328791,0.008959875340864842
2018-05-06,0.2525671852588694,0.4247181964573269,0.1698914582350165,0.4772727272727273,0.18316538233550683,0.007788161993769416
2018-05-07,0.280857937415373,0.5484909456740443,0.1740566037735849,0.48878923766816146,0.18400000000000005,0.008952899961074401
2018-05-08,0.27125682900844894,0.5108608205953339,0.18198962753418202,0.4722056186491333,0.18305687203791465,0.008171206225680905
2018-05-09,0.2808955661170155,0.5669481302774426,0.18803016022620167,0.4592172094412907,0.18211430263547523,0.008168028004667427
2018-05-10,0.26231048637697996,0.4690514469453376,0.18417333961375415,0.46654719235364395,0.18206039076376557,0.009720062208398161
2018-05-11,0.2742560837704814,0.519485737243873,0.19491525423728817,0.4628247237981487,0.18200651080201247,0.012048192771084376
2018-05-12,0.30104309324424,0.6413654618473896,0.21788235294117642,0.4534328358208955,0.1816568047337278,0.01087801087801088
2018-05-13,0.2780293971286489,0.5178643115214774,0.21636876763875823,0.4670247687257535,0.18189884649511978,0.006990291262135906
2018-05-14,0.2852921763087715,0.5710272873194222,0.2078044193700047,0.45704057279236276,0.18243642814902428,0.008152173913043459
2018-05-15,0.2955855007940178,0.6201363818692338,0.21052631578947367,0.4542201014017298,0.18179130948861955,0.011253395421032208
2018-05-16,0.2875021911892758,0.5886126704089816,0.21935180836073276,0.43559928443649376,0.18114657210401897,0.01280062063615206
2018-05-17,0.2715364745473557,0.4781563126252505,0.2244131455399061,0.45394932935916543,0.18138847858197937,0.01977510663047688
2018-05-18,0.30242860824150664,0.6502403846153846,0.23322383857343965,0.42789034564958284,0.17985823981098636,0.020930232558139528
2018-05-19,0.28804367525275054,0.5995194233079696,0.2293621013133208,0.4119749776586238,0.17921464422793032,0.020147229755908547
2018-05-20,0.27304408566817956,0.5844675740592473,0.23019221753398966,0.35020845741512807,0.1782762691853601,0.022075910147172695
2018-05-21,0.2772673329301334,0.5978391356542617,0.22164948453608246,0.36498958023221195,0.17940395396872233,0.02245451025938827
2018-05-22,0.26752518471895087,0.5660000000000001,0.22482435597189698,0.34791666666666665,0.17876106194690267,0.020123839009287936
2018-05-23,0.2720769660519148,0.6073570571771292,0.23923220973782766,0.3147872656947337,0.17811854910056035,0.020889748549323017
2018-05-24,0.27561572017257896,0.6063149480415668,0.2601778193729527,0.32123735871505055,0.17836084905660377,0.011987625676720848
2018-05-25,0.27852389741221134,0.6488214143028366,0.25912067352666046,0.29289325007433836,0.1809608016504568,0.010823347506764613
2018-05-26,0.27901865612669685,0.5714856230031948,0.2646096306685367,0.3593935790725327,0.18414849734826166,0.015455950540958274
2018-05-27,0.29640545519741196,0.6167664670658682,0.27383177570093453,0.3860326894502229,0.18762886597938144,0.017767477790652797
2018-05-28,0.2995140328177816,0.6129289704708699,0.2741709481550677,0.3954248366013072,0.19110718492343937,0.02393822393822398
2018-05-29,0.31448360914989343,0.6433984842441165,0.2857142857142857,0.4258984258984259,0.19193405946423314,0.025472790428406
2018-05-30,0.3129876645791434,0.6742424242424243,0.26691553896406905,0.40498812351543945,0.19217186580341372,0.02662037037037035
2018-05-31,0.2942206437028173,0.5858907931446792,0.27472014925373134,0.3894330661917483,0.19329214474845546,0.02776706517547245
2018-06-01,0.29558640906227235,0.5924302788844622,0.2671328671328671,0.39465875370919884,0.1944117647058824,0.029298380878951424
2018-06-02,0.30276108698774074,0.6013540422142573,0.2651444547996272,0.4191634529813112,0.19847103793002063,0.02967244701348748
2018-06-03,0.30836047257806687,0.6281847133757962,0.26176059618071723,0.42141162514827996,0.20194003527336857,0.028505392912172578
2018-06-04,0.30527345179701315,0.6000795861520096,0.2593109869646183,0.4355173436110288,0.20334998530708204,0.028109356950327347
2018-06-05,0.3005845433611695,0.5572792362768497,0.27408096789204284,0.44042679312388855,0.20534665099882488,0.025789068514241675
2018-06-06,0.3054250184255353,0.5709741550695825,0.2641860465116279,0.4580740740740741,0.20734214390602057,0.026548672566371723
2018-06-07,0.32391549612987863,0.6450715421303657,0.2635983263598326,0.47571090047393366,0.20904286553141516,0.026153846153846194
2018-06-08,0.3300229078505722,0.6555423122765196,0.2639405204460966,0.4903760734379627,0.21103610214264745,0.02921953094963481
2018-06-09,0.3300039524624726,0.6525019857029388,0.2684626103111937,0.4843102427471877,0.21361502347417838,0.031129900076864003
2018-06-10,0.3341001020754966,0.6621675267963478,0.27669452181987,0.4874223142941699,0.21501906717512465,0.029197080291970767
2018-06-11,0.3721874372581655,0.7896825396825397,0.3303944315545244,0.5,0.21935483870967742,0.021505376344086002
2018-06-12,0.35693613880764846,0.7286790955969853,0.32282003710575136,0.4868382135462881,0.2187041923189681,0.027639155470249532
2018-06-13,0.36708386246509683,0.7383029341792229,0.35558646267964766,0.4943820224719101,0.21951934349355218,0.027628549501151234
2018-06-14,0.3775170505858183,0.7625842251288149,0.38137164040778504,0.5025125628140703,0.21886903017872839,0.022247794399693155
2018-06-15,0.36002103820162207,0.6945324881141046,0.349698934691987,0.5106382978723404,0.2226127709431751,0.022622699386503076
2018-06-16,0.3677212469901231,0.7184158415841584,0.3731481481481481,0.4998522895125554,0.22342606149341138,0.02376389421234193
2018-06-17,0.36283266734473485,0.6670625494853524,0.3655714946783897,0.5156526875369167,0.2382903981264637,0.02758620689655178
2018-06-18,0.3767161180661874,0.6980609418282548,0.3718778908418131,0.5255388249188072,0.2639742464149839,0.024128686327077764
2018-06-19,0.3672667224698364,0.6590189873417722,0.3472029588534443,0.5371900826446281,0.27033352837916913,0.022588055130168483
2018-06-20,0.36771848031350335,0.6852510873863187,0.34565619223659894,0.5447034523458247,0.23427902895583508,0.028702640642939148
2018-06-21,0.3627081199365539,0.6837944664031621,0.3450346420323326,0.5501474926253688,0.20204678362573103,0.03251721499617444
2018-06-22,0.3572151253948094,0.643224022125642,0.35041551246537395,0.5600117959304041,0.1987722888044432,0.033652007648183546
2018-06-23,0.39082135786164934,0.7618483412322274,0.40839870789109367,0.5598466981132075,0.1922852133255406,0.03172782874617741
2018-06-24,0.38473549232208953,0.7220686932491117,0.4017527675276753,0.5729442970822282,0.19252118025124165,0.034390523500191006
2018-06-25,0.3749259695692858,0.6850828729281768,0.4071000461041955,0.559222156747201,0.19304906542056077,0.030175706646294875
2018-06-26,0.3805823055941083,0.7278106508875739,0.4,0.554639175257732,0.1918248175182482,0.02863688430698741
2018-06-27,0.391540645793622,0.7815457413249212,0.4094887148779365,0.5485865724381626,0.19060128429655576,0.027480916030534375
2018-06-28,0.40198939476639006,0.8588884509262908,0.40837937384898715,0.5313511922284369,0.18996206594689236,0.021365890881342997
2018-06-29,0.3868197051527132,0.7635933806146572,0.4183156925908882,0.5479693937610359,0.19049008168028003,0.013729977116704761
2018-06-30,0.37942384935241813,0.7534462386766443,0.40478380864765406,0.5375110326566638,0.18955963837853607,0.011818528402592454
2018-07-01,0.38005719405728716,0.7775590551181102,0.3944827586206896,0.5297058823529411,0.18862973760932944,0.009908536585365835
2018-07-02,0.3748944935364298,0.7560015741833923,0.3956801470588235,0.5227874154660394,0.1885747595453221,0.011428571428571455
2018-07-03,0.37157067876851313,0.7584579071597167,0.37390904915020673,0.5246913580246914,0.18822843822843827,0.01256664127951257
2018-07-04,0.3950584348127271,0.8552890287062525,0.38934802571166205,0.5113135468704084,0.1858432857558986,0.03349828701941382
2018-07-05,0.37960229704299087,0.7928459119496856,0.38136759981642954,0.5026439482961222,0.18462434478741996,0.0365296803652968
2018-07-06,0.37323688888045004,0.7827111984282907,0.38853211009174315,0.4790014684287812,0.18398835516739442,0.03195131228604031
2018-07-07,0.3542843733308092,0.6861743912018854,0.3814763869784502,0.47886083382266587,0.18422584400465658,0.040684410646387836
2018-07-08,0.3513906811868671,0.6886533176285827,0.3670944087992667,0.47549163486938656,0.18504509746872277,0.04066894716837699
2018-07-09,0.353123566744724,0.6856357927786499,0.37104901511681176,0.4800469483568075,0.18557300756253636,0.04331306990881456
2018-07-10,0.3718559949091689,0.7779521380933699,0.37774725274725274,0.4728659430918158,0.18551904623437043,0.04519559437903531
2018-07-11,0.37513727942545544,0.7576470588235295,0.41052631578947374,0.4782991202346041,0.18517441860465111,0.044039483675018976
2018-07-12,0.38603306957949857,0.8102704821638573,0.4062214089661482,0.4810905892700088,0.1862830572507992,0.046299810246679285
2018-07-13,0.3860449629597912,0.804858934169279,0.4179240969364426,0.4727432590855803,0.1865194654270773,0.04817905918057663
2018-07-14,0.3818086778143262,0.7943595769682726,0.4154478976234004,0.46059185467330793,0.18820795817600933,0.05043610163064083
2018-07-15,0.3844084099995419,0.8253719655442443,0.4143444495203289,0.4384885764499121,0.19076655052264813,0.05307050796057622
2018-07-16,0.3822478800131982,0.8211350293542075,0.41141552511415524,0.43396778916544654,0.1912917271407838,0.05342932929139821
2018-07-17,0.3639763055151893,0.8352895148669797,0.38293016887266085,0.36475409836065575,0.18804410911201397,0.04886363636363633
2018-07-18,0.3074804693890509,0.6429409464215878,0.31888686131386856,0.34328358208955223,0.18798955613577029,0.04430140098447555
2018-07-19,0.29561451738264977,0.6067240031274432,0.3164614683082535,0.3259215915740199,0.18619489559164737,0.04277062831188494
2018-07-20,0.2942707571407736,0.6107854630715124,0.3094804010938924,0.3109096226966949,0.19628877935633515,0.04388951948543318
2018-07-21,0.30706712207308906,0.6609375,0.3230068337129841,0.29385964912280704,0.21971014492753627,0.03782148260211804
2018-07-22,0.3098639933461727,0.7223740726278798,0.31785063752276865,0.24144986845951477,0.23210663575775137,0.03553875236294901
2018-07-23,0.2916440437526696,0.5882123341139734,0.3195266272189349,0.24985388661601401,0.2624565469293163,0.03817082388510962
2018-07-24,0.28529349623529515,0.611783066718689,0.2975432211101001,0.23137598597721298,0.26498696785403997,0.02077823951643365
2018-07-25,0.26713533835483333,0.5951638065522621,0.25875397908140063,0.20414719626168223,0.26288361320208453,0.014728096676737135
2018-07-26,0.26341225268172846,0.5543859649122806,0.27409090909090905,0.2064233576642336,0.26743849493487704,0.014722536806342057
2018-07-27,0.28025458845456697,0.6056118472330476,0.2898682417083144,0.2183304144775248,0.2719907407407407,0.015471698113207588
2018-07-28,0.28409393018938295,0.5847292559407868,0.27656675749318804,0.2591187627662679,0.28232571593867517,0.01772915880799697
2018-07-29,0.2908182739771606,0.6436915887850467,0.27689514298683615,0.22928821470245042,0.286871023713129,0.017345399698340924
2018-07-30,0.28227475128772894,0.5749318801089918,0.27586206896551724,0.24876057159521728,0.2937265105521827,0.018092725216735772
2018-07-31,0.3069226551731418,0.6863813229571984,0.27936507936507937,0.260932944606414,0.292485549132948,0.015448379804069323
2018-08-01,0.3096169459785245,0.6701672500972384,0.3073436083408885,0.27222384144564266,0.28893383415197915,0.00941619585687381
2018-08-02,0.3159721213285339,0.6695178849144634,0.3185319438151336,0.28321678321678323,0.2920277296360485,0.016566265060240948
2018-08-03,0.32623945264749,0.6618732996502137,0.32653985507246375,0.3346926886105447,0.2945423043603812,0.013549115543846413
2018-08-04,0.3323501307905978,0.6324786324786325,0.34087822544137614,0.38846825859056494,0.29503464203233254,0.004890895410082807
2018-08-05,0.35091059786227796,0.6318446601941747,0.3850678733031674,0.43580786026200874,0.29581529581529586,0.0060172997367431424
2018-08-06,0.35813056294908824,0.6770186335403727,0.3821800090456807,0.42956926658905703,0.2977495672244662,0.004135338345864659
2018-08-07,0.38221844501439567,0.8032596041909197,0.3969258589511754,0.40471341286005236,0.2967983847706951,0.009394964299135666
2018-08-08,0.36964714936429266,0.7424359968968193,0.4130140081337551,0.3912158231529959,0.2955594002306805,0.006010518407212673
2018-08-09,0.38073863819299375,0.7572702597906165,0.43134598012646796,0.41610933410875256,0.2963390025944076,0.002628614344723945
2018-08-10,0.3774828585043248,0.7631782945736434,0.42167042889390516,0.4029069767441861,0.2974063400576369,0.0022522522522522292
2018-08-11,0.37632005994713486,0.7028283611003487,0.43772563176895307,0.4382446963092124,0.2990492653414002,0.0037523452157598447
2018-08-12,0.38065865379269476,0.7079783113865221,0.4307622913847542,0.4601975595583963,0.30097926267281105,0.0033758439609902213
