fid,name,system,sign,price,horizon,window,slice,n,n_eff,ic,lo,hi,signed_ic,sign_ok,ci_excludes_0,status
M015,TS momentum 90d,regime,1,okx,7,dev,ex_2017,1809,258.4,0.0686,-0.0301,0.1577,0.0686,True,False,ok
M015,TS momentum 90d,regime,1,okx,7,dev,since_2022,358,51.1,-0.236,-0.3898,-0.0908,-0.236,False,True,ok
M015,TS momentum 90d,regime,1,okx,7,holdout,full,1323,189.0,-0.018,-0.1163,0.0826,-0.018,False,False,ok
M015,TS momentum 90d,regime,1,okx,30,dev,full,1786,59.5,0.096,-0.0741,0.2607,0.096,True,False,ok
M015,TS momentum 90d,regime,1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,-0.0236,-0.2771,0.1949,-0.0236,False,False,ok
M015,TS momentum 90d,regime,1,okx,30,dev,ex_2017,1786,59.5,0.096,-0.0644,0.262,0.096,True,False,ok
M015,TS momentum 90d,regime,1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,30,holdout,full,1300,43.3,-0.0318,-0.2115,0.1152,-0.0318,False,False,ok
M015,TS momentum 90d,regime,1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,180,dev,full,1636,9.1,0.0617,-0.2863,0.2572,0.0617,True,False,ok
M015,TS momentum 90d,regime,1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,180,dev,ex_2017,1636,9.1,0.0617,-0.2926,0.2715,0.0617,True,False,ok
M015,TS momentum 90d,regime,1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,1,dev,full,4458,4458.0,0.0714,0.0423,0.1038,0.0714,True,True,ok
M015,TS momentum 90d,regime,1,cm,1,dev,ex_2020-03_2022-01,3755,3755.0,0.0777,0.0416,0.1126,0.0777,True,True,ok
M015,TS momentum 90d,regime,1,cm,1,dev,ex_2017,4092,4092.0,0.0648,0.0291,0.0952,0.0648,True,True,ok
M015,TS momentum 90d,regime,1,cm,1,dev,since_2022,364,364.0,-0.0889,-0.1632,-0.0268,-0.0889,False,True,ok
M015,TS momentum 90d,regime,1,cm,1,holdout,full,1329,1329.0,0.0033,-0.0374,0.0354,0.0033,True,False,ok
M015,TS momentum 90d,regime,1,cm,7,dev,full,4452,636.0,0.1147,0.0414,0.1863,0.1147,True,True,ok
M015,TS momentum 90d,regime,1,cm,7,dev,ex_2020-03_2022-01,3743,534.7,0.1196,0.0322,0.1876,0.1196,True,True,ok
M015,TS momentum 90d,regime,1,cm,7,dev,ex_2017,4080,582.9,0.0978,0.0214,0.1728,0.0978,True,True,ok
M015,TS momentum 90d,regime,1,cm,7,dev,since_2022,358,51.1,-0.2358,-0.4027,-0.0742,-0.2358,False,True,ok
M015,TS momentum 90d,regime,1,cm,7,holdout,full,1323,189.0,-0.0191,-0.1186,0.0752,-0.0191,False,False,ok
M015,TS momentum 90d,regime,1,cm,30,dev,full,4429,147.6,0.1175,-0.0093,0.2395,0.1175,True,False,ok
M015,TS momentum 90d,regime,1,cm,30,dev,ex_2020-03_2022-01,3697,123.2,0.1237,0.0005,0.2512,0.1237,True,True,ok
M015,TS momentum 90d,regime,1,cm,30,dev,ex_2017,4034,134.5,0.0871,-0.0269,0.21,0.0871,True,False,ok
M015,TS momentum 90d,regime,1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,30,holdout,full,1300,43.3,-0.0322,-0.1997,0.1348,-0.0322,False,False,ok
M015,TS momentum 90d,regime,1,cm,90,dev,full,4369,48.5,0.1158,-0.097,0.2861,0.1158,True,False,ok
M015,TS momentum 90d,regime,1,cm,90,dev,ex_2020-03_2022-01,3577,39.7,0.1523,-0.0481,0.3804,0.1523,True,False,ok
M015,TS momentum 90d,regime,1,cm,90,dev,ex_2017,3914,43.5,0.0645,-0.1374,0.2252,0.0645,True,False,ok
M015,TS momentum 90d,regime,1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,180,dev,full,4279,23.8,0.1898,-0.0751,0.3694,0.1898,True,False,ok
M015,TS momentum 90d,regime,1,cm,180,dev,ex_2020-03_2022-01,3397,18.9,0.2071,-0.0583,0.4271,0.2071,True,False,ok
M015,TS momentum 90d,regime,1,cm,180,dev,ex_2017,3734,20.7,0.1634,-0.0888,0.3514,0.1634,True,False,ok
M015,TS momentum 90d,regime,1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,365,dev,full,4094,11.2,0.0554,-0.1338,0.2123,0.0554,True,False,ok
M015,TS momentum 90d,regime,1,cm,365,dev,ex_2020-03_2022-01,3058,8.4,0.1271,-0.1523,0.3889,0.1271,True,False,ok
M015,TS momentum 90d,regime,1,cm,365,dev,ex_2017,3364,9.2,0.0685,-0.1635,0.2228,0.0685,True,False,ok
M015,TS momentum 90d,regime,1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
M015,TS momentum 90d,regime,1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,1,dev,full,1815,1815.0,0.0069,-0.0296,0.0431,-0.0069,False,False,ok
N003,Realized vol 30d,regime,-1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,0.0022,-0.0414,0.0415,-0.0022,False,False,ok
N003,Realized vol 30d,regime,-1,okx,1,dev,ex_2017,1815,1815.0,0.0069,-0.0253,0.0426,-0.0069,False,False,ok
N003,Realized vol 30d,regime,-1,okx,1,dev,since_2022,364,364.0,0.0188,-0.0558,0.083,-0.0188,False,False,ok
N003,Realized vol 30d,regime,-1,okx,1,holdout,full,1329,1329.0,0.0146,-0.022,0.0495,-0.0146,False,False,ok
N003,Realized vol 30d,regime,-1,okx,7,dev,full,1809,258.4,0.018,-0.0817,0.1237,-0.018,False,False,ok
N003,Realized vol 30d,regime,-1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.0059,-0.1311,0.1086,0.0059,True,False,ok
N003,Realized vol 30d,regime,-1,okx,7,dev,ex_2017,1809,258.4,0.018,-0.0799,0.113,-0.018,False,False,ok
N003,Realized vol 30d,regime,-1,okx,7,dev,since_2022,358,51.1,0.1703,-0.0208,0.3394,-0.1703,False,False,ok
N003,Realized vol 30d,regime,-1,okx,7,holdout,full,1323,189.0,0.0703,-0.012,0.1616,-0.0703,False,False,ok
N003,Realized vol 30d,regime,-1,okx,30,dev,full,1786,59.5,0.0988,-0.0993,0.2819,-0.0988,False,False,ok
N003,Realized vol 30d,regime,-1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,0.0593,-0.147,0.2828,-0.0593,False,False,ok
N003,Realized vol 30d,regime,-1,okx,30,dev,ex_2017,1786,59.5,0.0988,-0.0744,0.255,-0.0988,False,False,ok
N003,Realized vol 30d,regime,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,30,holdout,full,1300,43.3,0.0964,-0.0955,0.2733,-0.0964,False,False,ok
N003,Realized vol 30d,regime,-1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,180,dev,full,1636,9.1,-0.1345,-0.3974,0.2004,0.1345,True,False,ok
N003,Realized vol 30d,regime,-1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,180,dev,ex_2017,1636,9.1,-0.1345,-0.4291,0.1653,0.1345,True,False,ok
N003,Realized vol 30d,regime,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,1,dev,full,4518,4518.0,0.0141,-0.0139,0.0424,-0.0141,False,False,ok
N003,Realized vol 30d,regime,-1,cm,1,dev,ex_2020-03_2022-01,3815,3815.0,0.0147,-0.0152,0.0482,-0.0147,False,False,ok
N003,Realized vol 30d,regime,-1,cm,1,dev,ex_2017,4152,4152.0,0.0089,-0.0173,0.04,-0.0089,False,False,ok
N003,Realized vol 30d,regime,-1,cm,1,dev,since_2022,364,364.0,0.0248,-0.0488,0.0873,-0.0248,False,False,ok
N003,Realized vol 30d,regime,-1,cm,1,holdout,full,1329,1329.0,0.0158,-0.0212,0.0527,-0.0158,False,False,ok
N003,Realized vol 30d,regime,-1,cm,7,dev,full,4512,644.6,0.0138,-0.0445,0.0857,-0.0138,False,False,ok
N003,Realized vol 30d,regime,-1,cm,7,dev,ex_2020-03_2022-01,3803,543.3,0.008,-0.0669,0.0723,-0.008,False,False,ok
N003,Realized vol 30d,regime,-1,cm,7,dev,ex_2017,4140,591.4,-0.0034,-0.0793,0.067,0.0034,True,False,ok
N003,Realized vol 30d,regime,-1,cm,7,dev,since_2022,358,51.1,0.1745,-0.0068,0.3405,-0.1745,False,False,ok
N003,Realized vol 30d,regime,-1,cm,7,holdout,full,1323,189.0,0.0691,-0.0279,0.1759,-0.0691,False,False,ok
N003,Realized vol 30d,regime,-1,cm,30,dev,full,4489,149.6,-0.0405,-0.1564,0.0675,0.0405,True,False,ok
N003,Realized vol 30d,regime,-1,cm,30,dev,ex_2020-03_2022-01,3757,125.2,-0.0734,-0.1913,0.0493,0.0734,True,False,ok
N003,Realized vol 30d,regime,-1,cm,30,dev,ex_2017,4094,136.5,-0.065,-0.1903,0.0468,0.065,True,False,ok
N003,Realized vol 30d,regime,-1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,30,holdout,full,1300,43.3,0.0949,-0.0868,0.2971,-0.0949,False,False,ok
N003,Realized vol 30d,regime,-1,cm,90,dev,full,4429,49.2,-0.1026,-0.2771,0.0684,0.1026,True,False,ok
N003,Realized vol 30d,regime,-1,cm,90,dev,ex_2020-03_2022-01,3637,40.4,-0.1141,-0.2824,0.0855,0.1141,True,False,ok
N003,Realized vol 30d,regime,-1,cm,90,dev,ex_2017,3974,44.2,-0.1149,-0.2833,0.0752,0.1149,True,False,ok
N003,Realized vol 30d,regime,-1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,180,dev,full,4339,24.1,-0.1316,-0.3332,0.061,0.1316,True,False,ok
N003,Realized vol 30d,regime,-1,cm,180,dev,ex_2020-03_2022-01,3457,19.2,-0.1168,-0.3179,0.115,0.1168,True,False,ok
N003,Realized vol 30d,regime,-1,cm,180,dev,ex_2017,3794,21.1,-0.1209,-0.3109,0.1093,0.1209,True,False,ok
N003,Realized vol 30d,regime,-1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,365,dev,full,4154,11.4,-0.2473,-0.4271,-0.067,0.2473,True,True,ok
N003,Realized vol 30d,regime,-1,cm,365,dev,ex_2020-03_2022-01,3118,8.5,-0.2625,-0.4773,-0.034,0.2625,True,True,ok
N003,Realized vol 30d,regime,-1,cm,365,dev,ex_2017,3424,9.4,-0.1923,-0.4111,0.0162,0.1923,True,False,ok
N003,Realized vol 30d,regime,-1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
N003,Realized vol 30d,regime,-1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,1,dev,full,1815,1815.0,0.0022,-0.0326,0.0389,0.0022,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,-0.0146,-0.0603,0.039,-0.0146,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,1,dev,ex_2017,1815,1815.0,0.0022,-0.0367,0.0429,0.0022,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,1,dev,since_2022,364,364.0,0.0083,-0.074,0.0883,0.0083,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,1,holdout,full,1329,1329.0,0.0112,-0.0288,0.044,0.0112,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,7,dev,full,1809,258.4,-0.0173,-0.1043,0.0565,-0.0173,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.053,-0.1722,0.0577,-0.053,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,7,dev,ex_2017,1809,258.4,-0.0173,-0.0926,0.0602,-0.0173,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,7,dev,since_2022,358,51.1,-0.1533,-0.3442,0.037,-0.1533,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,7,holdout,full,1323,189.0,-0.0016,-0.0851,0.085,-0.0016,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,30,dev,full,1786,59.5,-0.0043,-0.1286,0.1205,-0.0043,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,-0.0599,-0.2713,0.1248,-0.0599,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,30,dev,ex_2017,1786,59.5,-0.0043,-0.1338,0.1324,-0.0043,False,False,ok
O046,Active addresses 30d growth,regime,1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,30,holdout,full,1300,43.3,0.0788,-0.0476,0.1993,0.0788,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,180,dev,full,1636,9.1,0.0795,-0.1202,0.1765,0.0795,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,180,dev,ex_2017,1636,9.1,0.0795,-0.1054,0.1743,0.0795,True,False,ok
O046,Active addresses 30d growth,regime,1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,1,dev,full,4549,4549.0,0.0572,0.0252,0.0876,0.0572,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,1,dev,ex_2020-03_2022-01,3846,3846.0,0.0623,0.0306,0.0973,0.0623,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,1,dev,ex_2017,4183,4183.0,0.0576,0.0271,0.0876,0.0576,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,1,dev,since_2022,364,364.0,0.0079,-0.0649,0.0936,0.0079,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,1,holdout,full,1329,1329.0,0.01,-0.0284,0.0461,0.01,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,7,dev,full,4543,649.0,0.1029,0.0403,0.1689,0.1029,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,7,dev,ex_2020-03_2022-01,3834,547.7,0.1151,0.0509,0.182,0.1151,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,7,dev,ex_2017,4171,595.9,0.1046,0.0315,0.1733,0.1046,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,7,dev,since_2022,358,51.1,-0.1503,-0.3511,0.0474,-0.1503,False,False,ok
O046,Active addresses 30d growth,regime,1,cm,7,holdout,full,1323,189.0,-0.002,-0.0965,0.0881,-0.002,False,False,ok
O046,Active addresses 30d growth,regime,1,cm,30,dev,full,4520,150.7,0.1422,0.0514,0.233,0.1422,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,30,dev,ex_2020-03_2022-01,3788,126.3,0.1619,0.0564,0.2583,0.1619,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,30,dev,ex_2017,4125,137.5,0.1559,0.0554,0.2577,0.1559,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,30,holdout,full,1300,43.3,0.0781,-0.0566,0.2,0.0781,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,90,dev,full,4460,49.6,0.1297,0.0281,0.2256,0.1297,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,90,dev,ex_2020-03_2022-01,3668,40.8,0.1516,0.0374,0.2492,0.1516,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,90,dev,ex_2017,4005,44.5,0.1403,0.0213,0.249,0.1403,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,180,dev,full,4370,24.3,0.0782,-0.031,0.1794,0.0782,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,180,dev,ex_2020-03_2022-01,3488,19.4,0.073,-0.0602,0.1769,0.073,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,180,dev,ex_2017,3825,21.2,0.1056,-0.0263,0.2055,0.1056,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,365,dev,full,4185,11.5,0.1071,-0.007,0.201,0.1071,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,365,dev,ex_2020-03_2022-01,3149,8.6,0.0932,-0.0176,0.2038,0.0932,True,False,ok
O046,Active addresses 30d growth,regime,1,cm,365,dev,ex_2017,3455,9.5,0.1347,0.0153,0.2567,0.1347,True,True,ok
O046,Active addresses 30d growth,regime,1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
O046,Active addresses 30d growth,regime,1,cm,365,holdout,full,965,2.6,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,1,dev,full,1815,1815.0,-0.0003,-0.0358,0.0395,-0.0003,False,False,ok
O049,Tx count 30d growth,regime,1,okx,1,dev,ex_2020-03_2022-01,1112,1112.0,-0.0089,-0.0567,0.0323,-0.0089,False,False,ok
O049,Tx count 30d growth,regime,1,okx,1,dev,ex_2017,1815,1815.0,-0.0003,-0.0412,0.0366,-0.0003,False,False,ok
O049,Tx count 30d growth,regime,1,okx,1,dev,since_2022,364,364.0,0.0501,-0.0225,0.1373,0.0501,True,False,ok
O049,Tx count 30d growth,regime,1,okx,1,holdout,full,1329,1329.0,-0.028,-0.0693,0.0191,-0.028,False,False,ok
O049,Tx count 30d growth,regime,1,okx,7,dev,full,1809,258.4,-0.0494,-0.1295,0.0315,-0.0494,False,False,ok
O049,Tx count 30d growth,regime,1,okx,7,dev,ex_2020-03_2022-01,1100,157.1,-0.0695,-0.1797,0.0402,-0.0695,False,False,ok
O049,Tx count 30d growth,regime,1,okx,7,dev,ex_2017,1809,258.4,-0.0494,-0.129,0.0359,-0.0494,False,False,ok
O049,Tx count 30d growth,regime,1,okx,7,dev,since_2022,358,51.1,-0.0266,-0.1741,0.1379,-0.0266,False,False,ok
O049,Tx count 30d growth,regime,1,okx,7,holdout,full,1323,189.0,0.0013,-0.0986,0.114,0.0013,True,False,ok
O049,Tx count 30d growth,regime,1,okx,30,dev,full,1786,59.5,-0.0216,-0.1657,0.1282,-0.0216,False,False,ok
O049,Tx count 30d growth,regime,1,okx,30,dev,ex_2020-03_2022-01,1054,35.1,-0.0988,-0.3052,0.0999,-0.0988,False,False,ok
O049,Tx count 30d growth,regime,1,okx,30,dev,ex_2017,1786,59.5,-0.0216,-0.1843,0.1141,-0.0216,False,False,ok
O049,Tx count 30d growth,regime,1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,30,holdout,full,1300,43.3,-0.0778,-0.2529,0.1045,-0.0778,False,False,ok
O049,Tx count 30d growth,regime,1,okx,90,dev,full,1726,19.2,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,90,dev,ex_2020-03_2022-01,934,10.4,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,90,dev,ex_2017,1726,19.2,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,180,dev,full,1636,9.1,0.0312,-0.1667,0.2128,0.0312,True,False,ok
O049,Tx count 30d growth,regime,1,okx,180,dev,ex_2020-03_2022-01,754,4.2,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,180,dev,ex_2017,1636,9.1,0.0312,-0.1566,0.169,0.0312,True,False,ok
O049,Tx count 30d growth,regime,1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,365,dev,full,1451,4.0,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,365,dev,ex_2020-03_2022-01,415,1.1,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,365,dev,ex_2017,1451,4.0,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,1,dev,full,4549,4549.0,0.0248,-0.0002,0.0497,0.0248,True,False,ok
O049,Tx count 30d growth,regime,1,cm,1,dev,ex_2020-03_2022-01,3846,3846.0,0.0251,-0.0062,0.0538,0.0251,True,False,ok
O049,Tx count 30d growth,regime,1,cm,1,dev,ex_2017,4183,4183.0,0.022,-0.0054,0.052,0.022,True,False,ok
O049,Tx count 30d growth,regime,1,cm,1,dev,since_2022,364,364.0,0.0504,-0.0344,0.1232,0.0504,True,False,ok
O049,Tx count 30d growth,regime,1,cm,1,holdout,full,1329,1329.0,-0.0257,-0.0683,0.014,-0.0257,False,False,ok
O049,Tx count 30d growth,regime,1,cm,7,dev,full,4543,649.0,0.0452,-0.0096,0.1064,0.0452,True,False,ok
O049,Tx count 30d growth,regime,1,cm,7,dev,ex_2020-03_2022-01,3834,547.7,0.0537,-0.0098,0.1216,0.0537,True,False,ok
O049,Tx count 30d growth,regime,1,cm,7,dev,ex_2017,4171,595.9,0.0487,-0.0152,0.109,0.0487,True,False,ok
O049,Tx count 30d growth,regime,1,cm,7,dev,since_2022,358,51.1,-0.0221,-0.1858,0.1612,-0.0221,False,False,ok
O049,Tx count 30d growth,regime,1,cm,7,holdout,full,1323,189.0,0.0017,-0.1214,0.1133,0.0017,True,False,ok
O049,Tx count 30d growth,regime,1,cm,30,dev,full,4520,150.7,0.0926,-0.0011,0.1887,0.0926,True,False,ok
O049,Tx count 30d growth,regime,1,cm,30,dev,ex_2020-03_2022-01,3788,126.3,0.0994,-0.0082,0.1845,0.0994,True,False,ok
O049,Tx count 30d growth,regime,1,cm,30,dev,ex_2017,4125,137.5,0.1171,0.0196,0.2134,0.1171,True,True,ok
O049,Tx count 30d growth,regime,1,cm,30,dev,since_2022,335,11.2,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,30,holdout,full,1300,43.3,-0.0774,-0.2282,0.0929,-0.0774,False,False,ok
O049,Tx count 30d growth,regime,1,cm,90,dev,full,4460,49.6,0.0991,-0.0243,0.1993,0.0991,True,False,ok
O049,Tx count 30d growth,regime,1,cm,90,dev,ex_2020-03_2022-01,3668,40.8,0.1204,0.0045,0.2387,0.1204,True,True,ok
O049,Tx count 30d growth,regime,1,cm,90,dev,ex_2017,4005,44.5,0.1126,-0.0303,0.229,0.1126,True,False,ok
O049,Tx count 30d growth,regime,1,cm,90,dev,since_2022,275,3.1,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,90,holdout,full,1240,13.8,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,180,dev,full,4370,24.3,0.0678,-0.0379,0.1566,0.0678,True,False,ok
O049,Tx count 30d growth,regime,1,cm,180,dev,ex_2020-03_2022-01,3488,19.4,0.0742,-0.0372,0.1864,0.0742,True,False,ok
O049,Tx count 30d growth,regime,1,cm,180,dev,ex_2017,3825,21.2,0.0976,-0.0189,0.1994,0.0976,True,False,ok
O049,Tx count 30d growth,regime,1,cm,180,dev,since_2022,185,1.0,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,180,holdout,full,1150,6.4,,,,,,,insufficient
O049,Tx count 30d growth,regime,1,cm,365,dev,full,4185,11.5,0.1099,0.0116,0.227,0.1099,True,True,ok
